difficulty,difficulty30mom,median_transaction_fee14trxUSD,median_transaction_fee3rocUSD,median_transaction_fee3rsiUSD,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability7mom,price3wmaUSD,transactionvalue90smaUSD,priceUSD
510929738.0,243198489.0,-1.865,13.362,92.031,0.0418,291.21299999999997,54.828,413.256,2832.0,418.345
542721010.0,274989760.0,-1.541,13.032,95.956,0.0453,246.232,100.427,434.7,2932.0,453.251
609482680.0,341751430.0,-1.145,33.696,98.678,0.0551,546.7330000000001,114.23,496.05800000000005,3079.0,550.5
609482680.0,341751430.0,-0.682,43.873000000000005,99.13799999999999,0.0602,601.887,176.977,559.985,3218.0,601.887
609482680.0,341751430.0,-0.264,9.138,47.461999999999996,0.0495,409.45099999999996,88.729,539.7130000000001,3327.0,494.668
609482680.0,341751430.0,0.16899999999999998,8.908999999999999,70.23,0.06,359.42699999999996,62.18899999999999,564.976,3515.0,599.545
609482680.0,341751430.0,0.635,12.167,79.726,0.0675,377.202,187.988,619.851,3736.0,675.1160000000001
609482680.0,341751430.0,1.163,59.175,88.15,0.0787,375.08099999999996,190.467,694.2819999999999,3896.0,738.6389999999999
609482680.0,341751430.0,1.6380000000000001,17.18,59.926,0.0703,224.74400000000003,175.611,710.005,4076.0,702.545
609482680.0,236153541.0,2.0540000000000003,7.107,64.102,0.0723,219.454,170.851,718.836,4221.0,723.096
609482680.0,218553892.0,2.44,1.175,76.98,0.0797,438.097,77.206,756.445,4641.0,796.6439999999999
609482680.0,218553892.0,2.825,26.866999999999997,86.399,0.0891,685.449,391.626,831.7130000000001,4930.0,891.298
609482680.0,218553892.0,3.1919999999999997,29.241,89.37700000000001,0.0935,723.303,305.635,897.143,5275.0,934.539
634388614.0,243459826.0,3.531,23.225,92.178,0.0982,676.936,135.516,950.8960000000001,5570.0,981.6669999999999
707408283.0,316479495.0,3.846,18.062,95.088,0.105,541.0509999999999,217.893,1009.0,5843.0,1052.0
707408283.0,316479495.0,4.032,-2.03,45.705,0.0916,513.02,66.498,972.158,6034.0,915.571
707408283.0,316479495.0,4.111000000000001,-6.496,46.416000000000004,0.0918,484.467,-5.792999999999999,939.52,6205.0,917.898
707408283.0,316479495.0,4.135,-6.4270000000000005,65.72,0.0985,425.961,184.50599999999997,950.888,6349.0,984.654
707408283.0,316479495.0,4.132,13.238,75.892,0.10400000000000001,469.457,-119.081,999.59,6526.0,1037.0
707408283.0,295100016.0,4.074,7.9670000000000005,54.571000000000005,0.0991,627.375,-82.581,1005.0,6717.0,991.025
707408283.0,196478545.0,3.94,-6.945,32.318000000000005,0.0916,458.041,-18.213,961.2710000000001,6869.0,916.265
707408283.0,196478545.0,3.678,-30.485,12.43,0.0721,519.03,-325.67400000000004,830.95,7139.0,720.715
707408283.0,196478545.0,3.3539999999999996,-25.980999999999998,17.432000000000002,0.0734,303.855,-101.96600000000001,759.7230000000001,7326.0,733.548
707408283.0,196478545.0,3.054,-6.541,54.626000000000005,0.0856,318.168,-44.93,792.802,7496.0,856.334
775435719.0,264505981.0,2.798,27.21,65.957,0.0917,318.08099999999996,-190.637,866.112,7600.0,916.819
908350862.0,397421124.0,2.565,21.014,55.879,0.0888,290.199,-196.09599999999998,892.177,7745.0,887.697
908350862.0,397421124.0,2.3409999999999997,-0.317,44.062,0.0854,264.168,-244.705,875.513,7876.0,853.6210000000001
908350862.0,397421124.0,2.133,-5.092,51.515,0.087,280.678,-217.99200000000002,867.557,8008.0,870.1339999999999
908350862.0,397421124.0,1.9369999999999998,-3.708,43.443999999999996,0.0855,271.625,17.658,859.707,8110.0,854.784
908350862.0,397421124.0,1.7480000000000002,-2.239,33.154,0.0835,226.489,-124.179,847.205,8174.0,834.51
908350862.0,397421124.0,1.548,-11.0,16.147000000000002,0.0774,310.291,-76.76100000000001,807.842,8425.0,774.416
908350862.0,365629853.0,1.318,-21.266,7.025,0.0673,298.543,-218.39,733.7239999999999,8581.0,673.0010000000001
908350862.0,298868183.0,1.041,-33.551,3.53,0.0555,347.12800000000004,-186.933,630.664,8715.0,554.5219999999999
908350862.0,298868183.0,0.767,-20.458,30.454,0.0616,273.498,-109.32700000000001,605.001,8832.0,615.988
908350862.0,298868183.0,0.52,-1.4069999999999998,47.465,0.0664,249.65400000000002,-181.362,629.514,8933.0,663.529
1067492473.0,458009793.0,0.287,10.779000000000002,34.395,0.0614,160.737,-230.225,630.986,9037.0,614.2909999999999
1180923195.0,571440515.0,0.079,3.057,44.032,0.0635,142.9,-143.434,632.761,9138.0,634.818
1180923195.0,571440515.0,-0.099,-2.026,51.913000000000004,0.065,150.381,-186.69099999999997,639.03,9211.0,650.085
1180923195.0,571440515.0,-0.243,9.187000000000001,62.595,0.0671,177.135,-92.79899999999999,657.862,9304.0,670.7280000000001
1180923195.0,571440515.0,-0.33799999999999997,16.165,81.98899999999999,0.0737,254.285,-22.858,667.12,9402.0,670.3939999999999
1180923195.0,571440515.0,-0.397,12.362,75.815,0.073,224.757,-22.226,700.477,9477.0,730.449
1180923195.0,571440515.0,-0.42200000000000004,12.274000000000001,82.289,0.0753,195.084,12.175,731.743,9551.0,753.055
1180923195.0,571440515.0,-0.428,0.094,65.041,0.0738,150.85399999999998,-5.246,741.822,9637.0,738.125
1180923195.0,546534582.0,-0.423,-0.094,55.297,0.073,130.373,51.54,736.43,9741.0,729.7589999999999
1180923195.0,473514912.0,-0.39899999999999997,1.018,75.593,0.0761,200.808,37.232,746.633,9835.0,760.7189999999999
1180923195.0,473514912.0,-0.365,2.505,69.331,0.0757,181.59099999999998,46.251000000000005,753.5060000000001,9895.0,756.6139999999999
1180923195.0,473514912.0,-0.32,5.671,78.69800000000001,0.0771,156.40200000000002,72.165,764.563,9979.0,771.1439999999999
1406071639.0,698663355.0,-0.267,2.505,83.25399999999999,0.078,232.27200000000002,-106.065,773.0369999999999,10068.0,779.773
1418481395.0,711073112.0,-0.205,4.8919999999999995,88.947,0.0794,272.48400000000004,-21.899,785.263,10185.0,793.6289999999999
1418481395.0,711073112.0,-0.128,8.24,95.59899999999999,0.0835,231.805,-8.464,811.85,10281.0,834.69
1418481395.0,711073112.0,-0.031,12.556,97.738,0.0878,268.897,25.846,849.3439999999999,10414.0,877.685
1418481395.0,711073112.0,0.102,21.18,99.06700000000001,0.0962,300.783,22.064,912.535,10546.0,961.717
1418481395.0,711073112.0,0.23600000000000002,9.599,66.4,0.0915,241.56799999999998,-20.636,924.258,10664.0,914.81
1418481395.0,711073112.0,0.342,-3.344,39.036,0.0848,212.49099999999999,-39.314,889.388,10763.0,848.331
1418481395.0,643045676.0,0.424,-11.633,39.88,0.085,214.963,107.74,860.165,10833.0,849.84
1418481395.0,510130533.0,0.484,-7.497999999999999,37.988,0.0846,208.885,-28.497,847.779,10909.0,846.22
1418481395.0,510130533.0,0.541,6.029,69.70100000000001,0.0899,207.75900000000001,55.968999999999994,873.451,10962.0,899.4760000000001
1418481395.0,510130533.0,0.591,5.182,64.5,0.0894,175.24099999999999,-23.813000000000002,887.801,11017.0,893.878
1730264288.0,821913426.0,0.615,-1.041,30.296999999999997,0.0837,206.511,-134.282,866.579,11082.0,837.415
1789546951.0,881196089.0,0.621,-6.131,36.484,0.0844,216.328,-70.348,850.283,11172.0,844.33
1789546951.0,881196089.0,0.617,-4.035,49.57,0.0858,205.34,-45.771,849.915,11235.0,857.806
1789546951.0,881196089.0,0.606,1.993,45.695,0.0854,200.05,-99.01,853.711,11307.0,854.1080000000001
1789546951.0,881196089.0,0.578,-2.5610000000000004,22.898000000000003,0.0823,194.766,-70.889,839.0260000000001,11342.0,822.71
1789546951.0,881196089.0,0.545,-2.437,42.388999999999996,0.0837,171.801,-73.469,835.041,11379.0,836.905
1789546951.0,881196089.0,0.51,-1.383,49.638000000000005,0.0842,174.438,-105.34899999999999,837.2330000000001,11455.0,842.293
1789546951.0,722054478.0,0.48700000000000004,7.7,80.117,0.0886,218.827,67.12899999999999,863.2769999999999,11534.0,886.057
1789546951.0,608623756.0,0.466,3.123,54.226000000000006,0.0863,188.209,-20.385,867.2539999999999,11571.0,863.039
1789546951.0,608623756.0,0.441,1.206,44.336999999999996,0.0852,198.95,-8.129,861.58,11606.0,852.448
1789546951.0,608623756.0,0.41100000000000003,-5.435,32.226,0.0838,210.34799999999998,-9.645,846.938,11586.0,837.8969999999999
1941427191.0,760503995.0,0.37,-6.359,17.538,0.0808,234.68,5.9510000000000005,825.452,11661.0,808.1569999999999
2193847870.0,1012924675.0,0.32799999999999996,-2.698,44.63399999999999,0.0829,192.21400000000003,-65.706,823.758,11715.0,829.446
2193847870.0,1012924675.0,0.29600000000000004,2.7760000000000002,68.074,0.0861,212.825,-40.958,841.755,11758.0,861.16
2193847870.0,1012924675.0,0.271,6.297000000000001,65.315,0.0859,221.655,-59.38,854.819,11809.0,859.05
2193847870.0,1012924675.0,0.23399999999999999,-3.765,23.723000000000003,0.0798,228.66299999999998,-52.368,828.9830000000001,11860.0,798.2130000000001
2193847870.0,1012924675.0,0.198,-4.135,46.63,0.0826,207.044,-72.668,822.0219999999999,11905.0,825.551
2193847870.0,1012924675.0,0.16,-5.402,38.454,0.0813,203.793,-12.575,814.543,11950.0,812.648
2193847870.0,1012924675.0,0.126,3.298,50.464,0.0825,232.84,-20.471,820.745,11974.0,824.5419999999999
2193847870.0,787776232.0,0.1,1.577,63.176,0.0839,182.895,-1.046,829.573,12013.0,838.57
2193847870.0,775366475.0,0.079,2.835,58.548,0.0836,173.167,6.051,834.791,12043.0,835.689
2193847870.0,775366475.0,0.057,-0.9229999999999999,34.131,0.0817,164.891,-38.071999999999996,826.7919999999999,12063.0,816.934
2193847870.0,775366475.0,0.036000000000000004,-2.49,35.753,0.0818,182.893,23.165,820.439,12120.0,817.692
2468705673.0,1050224278.0,0.019,-0.645,60.224,0.083,188.263,-20.061,823.8689999999999,12162.0,830.298
2621404453.0,1202923058.0,-0.002,-2.032,25.541999999999998,0.08,195.773,-41.131,813.216,12181.0,800.337
2621404453.0,1202923058.0,-0.046,-10.981,8.27,0.0728,253.53799999999998,-62.513999999999996,769.113,12221.0,727.9010000000001
2621404453.0,1202923058.0,-0.111,-16.095,5.752999999999999,0.0697,167.03900000000002,-47.684,724.3539999999999,12244.0,696.6610000000001
2621404453.0,1202923058.0,-0.193,-15.507,4.431,0.0676,156.092,-85.79299999999999,691.6510000000001,12267.0,676.2289999999999
2621404453.0,1202923058.0,-0.28600000000000003,-9.372,3.463,0.066,220.456,-36.088,671.3610000000001,12283.0,659.682
2621404453.0,1202923058.0,-0.381,-5.0569999999999995,6.696000000000001,0.0661,185.752,-64.592,663.315,12281.0,661.433
2621404453.0,891140165.0,-0.48100000000000004,-6.231,3.752,0.0634,158.048,-31.415,647.47,12279.0,634.091
2621404453.0,831857502.0,-0.595,-12.844000000000001,1.546,0.0575,179.395,-60.148,609.077,12150.0,574.95
2621404453.0,831857502.0,-0.72,-17.222,1.0979999999999999,0.0548,186.21099999999998,-18.642,571.091,12064.0,547.519
2621404453.0,831857502.0,-0.836,-7.2829999999999995,39.734,0.0588,150.086,-25.87,572.285,12064.0,587.908
2621404453.0,831857502.0,-0.924,10.27,63.885,0.0634,138.763,11.65,604.222,11972.0,633.999
3123016159.0,1333469208.0,-0.99,15.117,60.935,0.063,142.692,-48.168,624.462,11867.0,630.288
3129573175.0,1340026223.0,-1.037,6.859,58.683,0.0628,138.355,-19.715999999999998,629.878,11798.0,628.232
3129573175.0,1340026223.0,-1.07,-1.828,50.723,0.0622,159.009,-25.424,625.663,11636.0,622.409
3129573175.0,1340026223.0,-1.097,-5.184,27.175,0.0598,184.785,-13.7,610.982,11453.0,597.613
3129573175.0,1340026223.0,-1.127,-10.052,14.2,0.0565,246.044,-28.79,585.48,11324.0,565.081
3129573175.0,1340026223.0,-1.151,-7.086,33.546,0.0578,169.845,-10.283,577.115,11172.0,578.305
3129573175.0,1188145984.0,-1.156,3.4989999999999997,67.241,0.0619,176.013,-27.362,596.21,11055.0,618.523
3129573175.0,935725304.0,-1.161,0.932,35.185,0.057,204.514,6.051,587.731,10688.0,570.345
3129573175.0,935725304.0,-1.187,-13.575,17.187,0.05,260.112,-32.283,543.102,10421.0,499.8
3129573175.0,935725304.0,-1.199,-7.36,53.894,0.0573,218.533,-6.921,548.1569999999999,10118.0,572.999
3129573175.0,935725304.0,-1.197,1.7590000000000001,56.788999999999994,0.057999999999999996,160.041,-1.258,564.487,9849.0,580.375
3440425944.0,1246578073.0,-1.187,13.577,48.855,0.0568,192.43400000000003,0.6759999999999999,572.786,9603.0,567.6569999999999
3815723799.0,1621875929.0,-1.173,-2.254,43.434,0.055999999999999994,165.668,-38.014,565.989,9469.0,560.0830000000001
3815723799.0,1621875929.0,-1.1540000000000001,-3.323,44.659,0.0561,140.908,-22.995,561.8480000000001,9333.0,561.09
3815723799.0,1621875929.0,-1.115,6.544,77.03399999999999,0.0605,223.97799999999998,-14.49,582.78,9255.0,604.807
3815723799.0,1621875929.0,-1.036,20.983,90.669,0.0678,227.079,20.006,633.92,9149.0,677.6060000000001
3815723799.0,1621875929.0,-0.9359999999999999,17.985,76.13600000000001,0.0662,175.55200000000002,-13.659,657.671,9011.0,662.002
3815723799.0,1621875929.0,-0.826,9.349,75.382,0.0661,158.835,2.946,664.278,8908.0,661.3530000000001
3815723799.0,1347018125.0,-0.7170000000000001,-5.227,52.398999999999994,0.0642,145.575,-0.721,651.877,8865.0,642.185
3815723799.0,1194319346.0,-0.622,-6.393,34.09,0.062,185.998,13.474,634.126,8821.0,619.677
3815723799.0,1194319346.0,-0.536,-5.122000000000001,44.224,0.0627,165.665,18.474,627.33,8740.0,627.479
3815723799.0,1194319346.0,-0.45799999999999996,-1.851,48.518,0.063,159.774,-7.54,627.59,8765.0,630.3009999999999
3815723799.0,1194319346.0,-0.38799999999999996,1.0090000000000001,41.152,0.0626,146.355,-6.428999999999999,627.644,8692.0,625.927
3815723799.0,1194319346.0,-0.324,1.515,62.652,0.0637,152.899,4.588,632.185,8644.0,636.984
4218033170.0,1596628717.0,-0.263,1.347,65.721,0.0639,137.014,-26.664,636.044,8567.0,638.79
4250217920.0,1628813467.0,-0.21100000000000002,1.1179999999999999,46.934,0.0633,102.49600000000001,-11.946,635.556,8517.0,632.924
4250217920.0,1628813467.0,-0.166,-0.867,42.409,0.0631,98.76100000000001,-3.147,633.172,8502.0,631.464
4250217920.0,1628813467.0,-0.127,-1.1179999999999999,43.438,0.0632,81.884,-8.073,631.8,8283.0,631.648
4250217920.0,1628813467.0,-0.09699999999999999,-1.248,22.089000000000002,0.0625,110.95,-6.779,628.306,8165.0,625.026
4250217920.0,1628813467.0,-0.078,-2.843,9.68,0.0614,120.79,-16.054000000000002,620.372,8343.0,613.511
4250217920.0,1127201761.0,-0.067,-2.8280000000000003,11.44,0.0614,100.208,-12.290999999999999,615.566,8312.0,613.783
4250217920.0,1120644745.0,-0.068,-4.643,3.927,0.0596,118.3,3.5810000000000004,604.85,8263.0,596.009
4250217920.0,1120644745.0,-0.08199999999999999,-5.098,2.227,0.0582,100.925,4.002,592.082,8199.0,582.231
4250217920.0,1120644745.0,-0.111,-8.217,1.178,0.0563,95.977,-14.899000000000001,575.086,8117.0,563.3480000000001
4250217920.0,1120644745.0,-0.147,-5.308,4.824,0.0564,77.393,-8.625,567.007,8059.0,564.372
4270341395.0,1140768221.0,-0.187,-3.193,4.64,0.0564,102.53399999999999,-1.8980000000000001,563.836,8006.0,563.641
5006860589.0,1877287415.0,-0.221,2.575,54.771,0.0578,128.171,-16.820999999999998,570.869,7941.0,577.854
5006860589.0,1877287415.0,-0.249,2.695,58.728,0.057999999999999996,118.29700000000001,-19.18,576.349,7894.0,579.582
5006860589.0,1877287415.0,-0.284,-3.627,15.606,0.0543,125.559,-14.368,561.101,7869.0,543.197
5006860589.0,1877287415.0,-0.33899999999999997,-13.012,7.007999999999999,0.0503,106.149,-25.471,528.995,7834.0,502.664
5006860589.0,1877287415.0,-0.40299999999999997,-13.847999999999999,6.561,0.0499,89.258,-10.610999999999999,507.749,7747.0,499.324
5006860589.0,1566434646.0,-0.48200000000000004,-13.581,3.535,0.0469,93.73899999999999,-30.41,484.93300000000005,7685.0,469.42800000000005
5006860589.0,1191136790.0,-0.5710000000000001,-9.083,2.7460000000000004,0.0457,109.988,-14.765999999999998,468.199,7660.0,457.005
5006860589.0,1191136790.0,-0.654,-4.612,36.023,0.0476,133.994,-8.042,468.722,7615.0,476.29699999999997
5006860589.0,1191136790.0,-0.733,-0.662,28.468000000000004,0.0466,119.09700000000001,-6.035,468.094,7563.0,466.32199999999995
5006860589.0,1191136790.0,-0.816,-4.8260000000000005,14.31,0.0435,107.848,-16.673,452.29900000000004,7489.0,434.95099999999996
5006860589.0,1191136790.0,-0.893,-6.6979999999999995,30.025,0.0444,112.786,-3.838,444.901,7430.0,444.394
5560039346.0,1744315548.0,-0.9590000000000001,-3.111,42.457,0.0452,83.139,-15.055,446.529,7343.0,451.81199999999995
6119726089.0,2304002290.0,-1.01,5.604,54.688,0.0459,81.812,-3.1069999999999998,454.332,7234.0,459.325
6119726089.0,2304002290.0,-1.048,2.168,44.655,0.0454,95.25200000000001,-13.876,455.426,7127.0,454.031
6119726089.0,2304002290.0,-1.0759999999999998,-0.08900000000000001,39.302,0.0451,110.508,-10.284,453.603,7044.0,451.41
6119726089.0,2304002290.0,-1.095,-2.659,30.348000000000003,0.0447,100.42,-14.029000000000002,449.69699999999995,6997.0,447.11
6119726089.0,2304002290.0,-1.122,-10.204,7.343999999999999,0.0408,120.946,-10.368,428.12300000000005,6956.0,407.70300000000003
6119726089.0,2304002290.0,-1.1540000000000001,-10.652000000000001,6.521,0.0403,108.48100000000001,-7.204,412.083,6938.0,403.32800000000003
6119726089.0,1901692919.0,-1.175,-4.876,49.326,0.0425,84.40799999999999,-2.1319999999999997,415.048,6899.0,425.31
6119726089.0,1869508169.0,-1.1909999999999998,2.005,38.096,0.0416,69.681,-4.4910000000000005,416.92900000000003,6846.0,415.876
6119726089.0,1869508169.0,-1.187,10.555,70.335,0.0446,115.249,0.8009999999999999,432.46,6770.0,445.898
6119726089.0,1869508169.0,-1.149,14.661,85.785,0.0488,123.089,3.779,461.779,6729.0,487.666
6119726089.0,1869508169.0,-1.072,24.401,90.86,0.0517,129.799,1.5230000000000001,495.54900000000004,6698.0,517.354
6328150817.0,2077932897.0,-0.977,13.357999999999999,74.81,0.0505,102.416,8.789,506.46,6703.0,505.461
6978842650.0,2728624730.0,-0.879,-0.486,51.62,0.0485,107.713,-0.996,497.36,6712.0,485.296
6978842650.0,2728624730.0,-0.7809999999999999,-5.102,57.21,0.0491,84.76299999999999,-0.062,491.48900000000003,6650.0,490.961
6978842650.0,2728624730.0,-0.679,-0.8290000000000001,67.469,0.0501,87.891,4.419,495.171,6581.0,501.27099999999996
6978842650.0,2728624730.0,-0.58,2.818,62.457,0.0499,83.943,-3.657,498.402,6570.0,498.97
6978842650.0,2728624730.0,-0.488,0.151,46.196999999999996,0.0492,88.09299999999999,-5.039,495.72,6562.0,491.704
6978842650.0,2708501254.0,-0.408,-2.938,36.166,0.0487,63.8,-5.303999999999999,490.334,6539.0,486.543
6978842650.0,1971982060.0,-0.33799999999999997,-2.319,39.438,0.0487,83.931,-7.794,487.83099999999996,6470.0,487.399
6978842650.0,1971982060.0,-0.287,-5.476,13.008,0.0465,73.07,2.838,475.945,6430.0,464.777
6978842650.0,1971982060.0,-0.256,-6.176,9.509,0.0456,77.477,-4.026,464.407,6393.0,456.496
6978842650.0,1971982060.0,-0.24,-7.482,7.481,0.0451,65.825,-4.013,455.094,6298.0,450.93199999999996
6978842650.0,1971982060.0,-0.243,-6.216,4.011,0.0436,88.369,-5.922999999999999,444.338,6256.0,435.88800000000003
7026656895.0,2019796305.0,-0.253,-2.8789999999999996,28.646,0.0443,80.982,0.848,442.12800000000004,6228.0,443.35400000000004
8000872136.0,2994011547.0,-0.266,-1.479,31.836,0.0444,96.06,-10.948,442.56300000000005,6188.0,444.26099999999997
8000872136.0,2994011547.0,-0.27699999999999997,4.05,59.562,0.0454,81.51899999999999,0.5660000000000001,448.75,6165.0,453.541
8000872136.0,2994011547.0,-0.28600000000000003,1.177,44.898999999999994,0.0449,71.922,-12.462,449.51099999999997,6142.0,448.574
8000872136.0,2994011547.0,-0.298,-1.0759999999999998,26.788,0.0439,59.135,-4.447,444.855,6108.0,439.48
8000872136.0,2994011547.0,-0.313,-4.19,20.156,0.0435,61.051,-6.778,438.523,6071.0,434.535
8000872136.0,2440832789.0,-0.33,-3.7560000000000002,16.646,0.0432,72.65899999999999,-3.2460000000000004,433.955,6013.0,431.727
8000872136.0,1881146047.0,-0.35,-2.762,11.822000000000001,0.0427,74.42399999999999,-2.256,430.00199999999995,5949.0,427.341
8000872136.0,1881146047.0,-0.365,0.151,50.401,0.0435,82.079,0.413,431.996,5925.0,435.189
8000872136.0,1881146047.0,-0.37200000000000005,2.09,66.143,0.0441,73.486,-4.671,436.661,5918.0,440.75
8000872136.0,1881146047.0,-0.373,3.8680000000000003,73.283,0.0444,78.10300000000001,2.199,441.384,5941.0,443.871
8000872136.0,1881146047.0,-0.365,3.304,83.06,0.045,61.765,3.341,446.19800000000004,5932.0,449.566
8000872136.0,1881146047.0,-0.354,0.40700000000000003,49.536,0.0443,55.038999999999994,-3.287,445.106,5884.0,442.545
8359564502.0,2239838412.0,-0.344,-1.294,35.875,0.0438,71.054,3.0060000000000002,441.50699999999995,5842.0,438.129
8853416309.0,2733690220.0,-0.33299999999999996,-2.719,33.411,0.0437,76.029,-7.933,438.471,5817.0,437.341
8853416309.0,2733690220.0,-0.321,-0.228,57.016000000000005,0.0442,74.131,-0.004,439.57099999999997,5802.0,441.538
8853416309.0,2733690220.0,-0.305,1.7480000000000002,72.059,0.0446,63.165,-2.59,442.963,5790.0,445.787
8853416309.0,2733690220.0,-0.287,1.6980000000000002,63.985,0.0445,79.002,-2.157,444.56800000000004,5722.0,444.76599999999996
8853416309.0,2525265492.0,-0.267,1.074,71.172,0.0446,69.196,-4.9910000000000005,445.69300000000004,5693.0,446.281
8853416309.0,1874573660.0,-0.24600000000000002,-0.11,59.598,0.0445,67.876,1.99,445.537,5661.0,445.298
8853416309.0,1874573660.0,-0.226,0.057999999999999996,55.773999999999994,0.0445,92.427,-3.1519999999999997,445.324,5647.0,445.022
8853416309.0,1874573660.0,-0.196,4.257,94.51,0.0465,109.50200000000001,1.482,455.19599999999997,5709.0,465.278
8853416309.0,1874573660.0,-0.147,10.557,98.006,0.0492,113.51299999999999,4.1160000000000005,475.418,5715.0,492.31
8853416309.0,1874573660.0,-0.077,14.411,98.75,0.0509,108.97200000000001,2.334,496.228,5727.0,509.156
8853416309.0,1874573660.0,0.013000000000000001,13.728,99.249,0.0529,123.206,3.8310000000000004,516.345,5783.0,529.149
9612949943.0,2634107293.0,0.106,5.492000000000001,76.72800000000001,0.0519,97.066,1.242,520.9159999999999,5835.0,519.347
10455720138.0,3476877489.0,0.217,9.972000000000001,90.34100000000001,0.055999999999999994,108.389,1.875,541.273,5856.0,559.931
10455720138.0,3476877489.0,0.345,9.662,93.291,0.057999999999999996,120.383,2.199,563.34,5851.0,580.2769999999999
10455720138.0,3476877489.0,0.473,10.405,80.76100000000001,0.0573,125.148,0.313,573.441,5879.0,573.388
10455720138.0,3476877489.0,0.59,2.153,77.583,0.0572,111.96600000000001,0.586,573.836,5902.0,571.987
10455720138.0,3429063244.0,0.691,-2.32,63.7,0.0567,113.45,-2.343,569.635,5913.0,566.816
10455720138.0,2454848003.0,0.787,3.455,84.68,0.0593,145.138,0.5820000000000001,580.87,5928.0,593.201
10455720138.0,2454848003.0,0.8859999999999999,8.318,91.791,0.062,121.259,3.6689999999999996,601.985,5943.0,619.564
10455720138.0,2454848003.0,0.99,13.703,95.04899999999999,0.0644,152.532,3.352,627.632,5952.0,644.487
10455720138.0,2454848003.0,1.0859999999999999,7.192,78.811,0.0636,148.137,6.0920000000000005,636.021,5965.0,635.862
10455720138.0,2454848003.0,1.18,7.24,88.538,0.0664,162.645,3.909,651.58,5992.0,664.422
10455720138.0,2454848003.0,1.254,-0.46,57.044,0.0642,156.124,1.22,648.212,6039.0,641.523
10584091696.0,2583219560.0,1.311,2.423,64.99600000000001,0.0651,135.918,3.5580000000000003,650.214,5904.0,651.2719999999999
11756551917.0,3755679781.0,1.351,-1.548,67.63600000000001,0.0654,131.756,-4.323,651.08,5857.0,654.137
11756551917.0,3755679781.0,1.3730000000000002,1.443,59.715,0.0651,127.787,0.2,651.98,5836.0,650.778
11756551917.0,3755679781.0,1.38,0.247,63.711000000000006,0.0653,129.174,-6.34,652.391,5803.0,652.884
11756551917.0,3755679781.0,1.37,-0.9079999999999999,47.853,0.0648,141.846,-2.9819999999999998,650.188,5759.0,648.195
11756551917.0,3755679781.0,1.347,-0.002,56.718999999999994,0.0651,134.328,-2.14,650.263,5725.0,650.7669999999999
11756551917.0,3396987415.0,1.31,-1.59,31.178,0.0643,149.904,-3.287,646.207,5712.0,642.504
11756551917.0,2903135608.0,1.253,-4.146,11.413,0.0621,148.226,-1.472,633.289,5767.0,621.319
11756551917.0,2903135608.0,1.173,-8.424,5.336,0.0596,116.131,-1.232,612.163,5776.0,595.946
11756551917.0,2903135608.0,1.071,-10.502,3.218,0.0575,94.236,-4.213,589.717,5785.0,575.029
11756551917.0,2903135608.0,0.953,-9.016,2.52,0.0565,74.613,-0.5760000000000001,573.6519999999999,5780.0,565.303
11756551917.0,2903135608.0,0.8420000000000001,0.017,51.93899999999999,0.0596,98.57600000000001,-4.883,582.2959999999999,5521.0,596.048
11756551917.0,2903135608.0,0.74,3.818,53.028,0.0597,115.87,-2.721,591.3919999999999,5464.0,596.985
13171043650.0,4317627341.0,0.652,7.495,66.14699999999999,0.0608,115.075,-5.986000000000001,602.173,5458.0,607.673
13462580115.0,4609163805.0,0.573,1.188,56.146,0.0603,102.792,-4.337,603.619,5482.0,603.129
13462580115.0,4609163805.0,0.49700000000000005,-1.01,34.928000000000004,0.0591,113.76299999999999,-1.672,597.8,5506.0,590.957
13462580115.0,4609163805.0,0.426,-2.9930000000000003,32.687,0.0589,99.557,-3.342,592.25,5528.0,589.485
13462580115.0,4609163805.0,0.364,-0.701,58.333999999999996,0.0599,89.745,-4.538,594.438,5536.0,598.9
13462580115.0,3849630172.0,0.307,-0.251,37.107,0.0589,130.83,-2.039,592.619,5553.0,589.476
13462580115.0,3006859976.0,0.252,-0.645,30.42,0.0586,119.79299999999999,-3.048,589.149,5592.0,585.681
13462580115.0,3006859976.0,0.196,-5.007,13.864,0.0569,102.13799999999999,0.001,577.929,5574.0,568.9119999999999
13462580115.0,3006859976.0,0.14,-3.332,17.570999999999998,0.057,104.45299999999999,-3.255,572.169,5557.0,569.836
13462580115.0,3006859976.0,0.09300000000000001,-0.309,58.388000000000005,0.0584,111.734,0.017,576.7,5565.0,583.871
13462580115.0,3006859976.0,0.059000000000000004,4.905,75.308,0.0597,88.21700000000001,0.018000000000000002,588.007,5548.0,596.82
15429083781.0,4973363642.0,0.034,4.357,68.36399999999999,0.0595,79.418,-3.41,593.5840000000001,5536.0,594.664
16818461371.0,6362741233.0,0.026000000000000002,6.1979999999999995,87.96600000000001,0.062,124.54700000000001,-5.437,607.721,5546.0,620.059
16818461371.0,6362741233.0,0.040999999999999995,8.789,94.184,0.0649,141.07,-2.7239999999999998,630.434,5580.0,649.274
16818461371.0,6362741233.0,0.068,8.59,86.125,0.0646,131.776,-1.77,642.641,5626.0,645.747
16818461371.0,6362741233.0,0.102,3.804,80.005,0.0644,126.5,-1.248,645.284,5644.0,643.645
