activeaddresses30trx,activeaddresses7ema,activeaddresses90std,confirmationtime,confirmationtime3wma,confirmationtime7sma,confirmationtime7wma,confirmationtime90ema,difficulty,fee_to_reward7trxUSD,fee_to_rewardUSD,hashrate30mom,hashrate30std,hashrate30var,hashrate3var,hashrate7std,hashrate90roc,hashrate90rsi,median_transaction_fee30rocUSD,median_transaction_fee3trxUSD,mediantransactionvalue30emaUSD,mediantransactionvalue30wmaUSD,mediantransactionvalue3rocUSD,mediantransactionvalue7rocUSD,mediantransactionvalue7rsiUSD,mediantransactionvalue90trxUSD,mediantransactionvalueUSD,mining_profitability,mining_profitability3sma,price30smaUSD,price3rsiUSD,price7momUSD,sentbyaddress7var,sentinusd90varUSD,sentinusd90wmaUSD,sentinusdUSD,size30rsi,size90mom,size90sma,transactionfeesUSD,transactions3std,category
0.001,74262.0,21773.0,7.869,7.268,7.172999999999999,7.135,8.288,39812328.0,-1.0390000000000001,0.648,166160598913860.0,122705671414190.0,3.7641704493019997e+27,1.1940889703318e+26,42475360790064.0,372.69,63.683,7.693,-0.133,65.97800000000001,62.75899999999999,32.585,19.275,53.769,0.447,61.843,1132.0,1211.0,91.084,64.97800000000001,-1.954,153763679.0,315949350493153.0,69064151,123134549.0,52.214,-79193.0,124905.0,0.0534,12711.0,1
0.024,75250.0,21603.0,8.571,8.02,7.291,7.485,8.294,50810339.0,-0.37200000000000005,1.045,215114880166030.0,129222621934290.0,4.174621504893e+27,3.5020451838963996e+26,47246271778951.0,432.466,65.538,7.836,0.225,66.91199999999999,63.45,66.27199999999999,64.695,64.609,0.43700000000000006,80.457,946.112,1104.0,91.318,79.916,-1.097,153505268.0,353943665458633.0,70365141,128809982.0,52.946000000000005,-55599.0,124287.0,0.0827,2356.0,1
0.047,75377.0,21548.0,8.471,8.404,7.497999999999999,7.78,8.298,50810339.0,1.601,1.472,202913741748460.0,133014062187560.0,4.4231851849089e+27,3.8682941624056e+26,41142449088120.0,390.329,64.84899999999999,7.814,0.47100000000000003,65.928,62.282,-5.358,37.629,45.398,0.42700000000000005,51.663000000000004,989.582,1022.0,91.552,84.682,1.02,153675710.0,348605093304575.0,70563952,79236381.0,54.82,-10823.0,124167.0,0.106,5555.0,0
0.07200000000000001,77162.0,21786.0,8.571,8.538,7.667999999999999,8.048,8.304,50810339.0,2.951,1.1079999999999999,213487143750970.0,135833060356650.0,4.6126550714632005e+27,1.6024068950856e+25,44543365689992.0,426.76199999999994,65.133,8.75,0.465,63.422,59.636,-56.211999999999996,-47.229,35.025,0.41600000000000004,27.08,954.078,963.257,91.811,69.374,2.365,155532930.0,358650538931284.0,71293914,103241327.0,56.773,14994.0,124333.0,0.0639,16183.0,1
0.09,73224.0,21812.0,7.579,8.058,7.771,8.026,8.288,50810339.0,2.678,0.607,237259335653120.0,142451724286890.0,5.0731234380773e+27,3.4275387449493e+26,47153783854470.0,414.809,66.47399999999999,11.924000000000001,0.405,60.581,56.629,-75.899,-58.428000000000004,32.329,0.405,19.391,994.908,979.523,92.155,73.77,3.4139999999999997,157773344.0,360461723097097.0,71880765,96943686.0,50.603,-11793.0,124202.0,0.0497,13070.0,1
0.1,69305.0,21887.0,7.422999999999999,7.666,7.879,7.939,8.269,50810339.0,2.4619999999999997,0.9420000000000001,261964204643640.0,148379916779630.0,5.5041499258826e+27,4.6096377105734e+26,58725493930025.0,510.399,67.066,15.609000000000002,0.335,58.323,54.192,-50.481,-47.131,36.891999999999996,0.39299999999999996,25.583000000000002,986.18,978.3889999999999,92.59100000000001,76.37,3.886,143942445.0,359620079551613.0,71992540,75878405.0,50.693000000000005,-50341.0,123643.0,0.0792,13833.0,1
0.111,71617.0,21777.0,8.136000000000001,7.805,8.089,8.003,8.266,50810339.0,2.552,1.09,224993604404780.0,151821698149870.0,5.762457007277401e+27,6.4908395982563e+25,59597282700500.0,492.267,65.778,16.86,0.395,56.31,51.979,0.147,-50.318999999999996,38.101,0.381,27.12,946.13,975.74,93.06200000000001,89.42299999999999,4.006,53355732.0,374992551756061.0,72825099,108841252.0,55.343,3947.0,123687.0,0.067,14008.0,1
0.125,73674.0,21882.0,7.579,7.7379999999999995,8.047,7.876,8.251,50810339.0,1.975,0.716,222909751573800.0,154275853326060.0,5.9502597298712e+27,6.4100319029864e+25,41959686700942.0,425.985,65.846,20.518,0.7929999999999999,55.169,50.559,99.135,-37.562,46.964,0.368,38.614000000000004,1040.0,990.682,93.63600000000001,96.891,6.162999999999999,56100931.0,380488102308093.0,73407569,97812430.0,52.477,-7429.0,123604.0,0.0548,12208.0,1
0.142,75924.0,21863.0,7.347,7.556,7.872000000000001,7.7010000000000005,8.231,50810339.0,1.092,0.654,243928841182960.0,161419264664810.0,6.5140447512317e+27,3.7853340060809996e+26,52787674519513.0,459.009,67.296,24.982,1.444,55.155,50.247,114.806,-31.699,57.141000000000005,0.35600000000000004,54.953,1026.0,1004.0,94.336,98.68700000000001,8.817,58762336.0,421303486208812.0,74772898,133567408.0,51.1,-24135.0,123336.0,0.055999999999999994,9179.0,1
0.16,77915.0,21825.0,6.667000000000001,7.045,7.614,7.399,8.196,50810339.0,0.32799999999999996,0.715,271516409469130.0,165604487808340.0,6.856211595566099e+27,4.3033627188617e+26,51979328210733.0,437.491,67.524,25.87,1.8780000000000001,54.457,49.301,63.515,-14.165,49.89,0.344,44.345,1139.0,1068.0,95.071,99.10799999999999,10.34,66698811.0,418617755727905.0,75119813,87779970.0,50.549,-26220.0,123045.0,0.0625,5128.0,0
0.18,78908.0,22037.0,7.347,7.12,7.44,7.332999999999999,8.177999999999999,50810339.0,-0.32299999999999995,0.6890000000000001,317862340901500.0,169408475638820.0,7.1748079045675e+27,2.4111102640639e+26,55485329439731.0,469.591,68.505,22.783,1.665,54.193999999999996,48.838,30.479,86.051,53.784,0.332,50.383,967.278,1044.0,95.728,78.70100000000001,9.571,60007026.0,416056496903517.0,75455013,87176230.0,50.581,-15914.0,122868.0,0.0653,9479.0,0
0.193,75278.0,22040.0,7.869,7.495,7.481,7.44,8.171,56116797.0,-0.9840000000000001,0.605,292288596410890.0,170886777703850.0,7.3005726985009e+27,1.4391876341848e+26,57032393181892.0,432.411,67.71,20.397000000000002,1.2309999999999999,52.99100000000001,47.495,-35.32,83.305,43.983000000000004,0.32,35.544000000000004,918.683,1008.0,96.325,72.684,9.003,62244434.0,412169127720690.0,75185736,59603019.0,50.376000000000005,-2185.0,122844.0,0.0568,12818.0,1
0.201,73613.0,21995.0,9.536,8.616,7.7829999999999995,7.954,8.201,65750060.0,-1.18,0.7979999999999999,264237627947829.0,170605241240480.0,7.2765370846809e+27,9.4247841752702e+25,55904336960618.0,393.907,66.83,20.705,1.0590000000000002,52.371,46.766999999999996,-2.173,69.571,49.638000000000005,0.308,43.381,791.645,892.535,96.941,83.706,10.735,65167796.0,411952234762220.0,74909872,59415298.0,51.637,-5627.0,122781.0,0.0736,8937.0,1
0.21,74152.0,21987.0,8.675,8.828,7.86,8.177,8.211,65750060.0,-0.79,0.977,267411927631360.0,170290709276790.0,7.2497314164977e+27,2.9927579160565e+25,45739505080143.0,447.86199999999997,67.184,22.811,0.993,52.493,46.843999999999994,7.71,100.101,56.718999999999994,0.29600000000000004,54.266999999999996,863.041,857.79,97.61399999999999,87.81,10.699000000000002,56116566.0,409149423354097.0,75015105,76470997.0,52.476000000000006,-18749.0,122573.0,0.0793,9605.0,1
0.225,79367.0,22579.0,8.521,8.741,7.994,8.342,8.218,65750060.0,-0.264,0.937,266576154847730.0,172425675369980.0,7.4326533816981e+27,1.6145105247935e+26,28530602343394.0,444.63199999999995,67.866,26.623,1.222,53.843,48.157,106.542,90.12299999999999,66.40899999999999,0.285,73.413,870.538,841.7410000000001,98.398,94.35799999999999,10.774000000000001,59625819.0,410152155788285.0,75670361,101366419.0,55.058,16014.0,122751.0,0.0719,14704.0,1
0.24100000000000002,80494.0,22731.0,8.09,8.331,8.101,8.366,8.215,65750060.0,9.124,5.551,301749133613460.0,170566347584580.0,7.2732197320863e+27,1.4858421033291001e+26,30031654781980.0,438.786,68.157,26.346999999999998,1.608,53.493,47.81,11.61,-11.892999999999999,49.522,0.27399999999999997,48.418,975.1110000000001,902.8960000000001,99.199,96.971,10.17,63245511.0,413164342673349.0,76073135,89895777.0,53.147,3617.0,122791.0,0.466,7251.0,1
0.254,79092.0,22722.0,7.619,7.926,8.237,8.245,8.202,65750060.0,10.129,0.5710000000000001,333834588473400.0,178698895929127.0,7.983323851572199e+27,1.1297187225443e+27,65278594376697.0,465.708,70.21300000000001,24.433000000000003,1.661,52.605,46.995,-26.783,-10.4,44.894,0.263,39.733000000000004,882.6110000000001,909.42,99.95700000000001,97.25399999999999,8.493,50255843.0,1010144683592816.0,81201541,305027090.0,50.157,-14244.0,122633.0,0.0532,4718.0,1
0.271,81722.0,23196.0,7.024,7.4,8.191,7.942,8.176,65750060.0,8.24,0.852,345429765840650.0,188270634476640.0,8.861457951558801e+27,1.4476852893788e+27,93501328620700.0,456.94,70.88,23.278000000000002,1.719,53.178000000000004,47.705,-16.26,22.02,56.71,0.252,61.477,945.862,934.528,100.70200000000001,98.395,12.232000000000001,66761947.0,1014282905684718.0,81722198,97816557.0,50.783,14109.0,122790.0,0.0833,4756.0,1
0.289,83332.0,23589.0,6.457000000000001,6.84,7.989,7.5089999999999995,8.139,65750060.0,5.316,0.56,382150039927400.0,198884396378530.0,9.888750780713e+27,5.2790358134411e+26,117533734275780.0,433.959,71.77600000000001,27.318,1.935,54.341,49.085,47.078,100.348,61.07,0.242,71.212,1007.0,945.235,101.575,99.15700000000001,16.267,53356649.0,1020182262130967.0,82426508,106582437.0,46.567,-23205.0,122532.0,0.0806,12895.0,1
0.29600000000000004,76749.0,23559.0,6.516,6.581,7.557,7.141,8.103,65750060.0,2.411,0.452,466574373368690.0,216070912999190.0,1.1671659861076e+28,1.965681468702e+27,150295606479210.0,505.227,73.617,30.531,2.083,53.559,48.603,6.254,-2.681,45.238,0.23199999999999998,42.218,919.0160000000001,957.37,102.54700000000001,99.436,16.991,77163523.0,1024506259450319.0,83015867,101947580.0,46.272,-31380.0,122183.0,0.0671,14697.0,1
0.29600000000000004,73259.0,23463.0,6.6979999999999995,6.597,7.275,6.926,8.072000000000001,65750060.0,0.542,0.878,405003759817900.0,227394359862740.0,1.2927048724346999e+28,9.1725242474606e+26,145173330541930.0,479.233,71.866,31.683000000000003,1.97,53.453,48.81399999999999,-15.552,-4.332,50.269,0.222,51.916000000000004,938.4060000000001,954.885,103.554,99.522,16.893,106173904.0,1032012875127315.0,83594230,101543627.0,47.525,-23641.0,121920.0,0.11699999999999999,4048.0,0
0.293,72969.0,23364.0,7.422999999999999,7.03,7.117999999999999,6.962999999999999,8.058,65750060.0,-0.992,0.642,318470320962940.0,224758208994510.0,1.2629063127605e+28,2.585365700252e+27,122162582998860.0,355.969,66.453,32.058,1.548,54.174,49.839,-9.235,-11.957,56.398999999999994,0.212,64.635,961.409,939.61,104.564,84.539,12.987,104189775.0,1051546587879452.0,84528368,117986939.0,50.213,-16948.0,121732.0,0.075,4897.0,0
0.29100000000000004,73946.0,23416.0,8.834,8.008,7.224,7.392,8.075,81734746.0,-2.148,0.662,398447291279210.0,236790246267990.0,1.4017405181914e+28,2.566502174444e+27,103112751027260.0,428.25800000000004,69.452,26.489,0.682,55.193000000000005,51.162,65.707,44.488,58.873000000000005,0.203,69.958,658.4939999999999,852.77,105.40700000000001,37.059,5.466,88496201.0,1062110171712678.0,85270309,109649862.0,51.879,3496.0,121771.0,0.0619,1442.0,0
0.28600000000000003,73066.0,23386.0,8.045,8.204,7.285,7.597,8.074,86933018.0,-2.887,0.726,390990885339990.0,241543073058530.0,1.4585764035639e+28,2.6523959018701e+27,91630382235708.0,483.98400000000004,68.35300000000001,21.109,-0.233,53.601000000000006,49.956,-41.21,-23.183000000000003,39.496,0.193,30.521,723.439,781.1139999999999,106.089,21.846999999999998,1.56,85158729.0,1070389884885521.0,85874095,103588047.0,51.391999999999996,-12252.0,121635.0,0.0632,7723.0,0
0.28,73117.0,23338.0,7.784,8.046,7.394,7.721,8.068,86933018.0,-3.325,0.721,440191734307810.0,251865973292060.0,1.585911712559e+28,6.1874697990641e+26,96474636501973.0,500.149,69.736,18.133,-0.905,52.681999999999995,49.365,-39.106,-35.978,44.29,0.184,39.359,677.4060000000001,686.446,106.677,15.437000000000001,-3.2969999999999997,46831206.0,1058445908784114.0,85957179,80185559.0,51.858999999999995,24094.0,121902.0,0.0635,7347.0,0
0.27,70486.0,23247.0,9.931000000000001,8.901,7.89,8.356,8.109,86933018.0,-3.608,0.6729999999999999,349992763445240.0,250306570480670.0,1.5663344806447998e+28,1.2414039923384002e+27,90943131880950.0,421.579,65.689,19.901,-1.111,51.06399999999999,48.037,-60.535,-61.23,39.442,0.174,27.609,593.3380000000001,664.7280000000001,107.314,15.357000000000001,-7.042999999999999,22133615.0,1058341052682414.0,85851389,71998064.0,52.891999999999996,22718.0,122155.0,0.0544,8284.0,1
0.253,66986.0,23323.0,9.172,9.193999999999999,8.269,8.676,8.132,86933018.0,-3.762,0.664,273364319762380.0,247193150106160.0,1.5276113364851999e+28,2.6854912449493e+27,97161615572612.0,390.715,63.864,23.820999999999998,-0.855,49.239,46.417,-25.42,-46.082,37.469,0.16399999999999998,22.763,691.0980000000001,653.948,108.06200000000001,41.832,-8.038,24099650.0,1061268076317770.0,85173415,45973608.0,50.007,12699.0,122296.0,0.0658,11837.0,1
0.237,68738.0,23361.0,7.093999999999999,8.259,8.326,8.382,8.109,86933018.0,-3.898,0.6,425513302051450.0,251153196833190.0,1.5769482069882e+28,2.7727381479195e+27,111578814121060.0,503.855,66.758,26.195999999999998,-0.43,47.582,44.91,-40.148,-54.625,38.061,0.154,23.557,758.6460000000001,681.0269999999999,108.87700000000001,57.326,-7.744,22053462.0,1080445400721596.0,86142668,120871107.0,49.146,378.905,122300.0,0.0626,9127.0,1
0.223,69221.0,23355.0,7.539,7.662999999999999,8.343,8.186,8.097000000000001,86933018.0,-4.082,0.534,441102135544170.0,260778485048630.0,1.7001354566065e+28,5.3461308162435e+27,108441770554220.0,458.657,67.725,28.936999999999998,0.084,46.835,44.256,30.414,-44.294,47.208999999999996,0.14300000000000002,36.006,685.7280000000001,711.824,109.774,74.711,-4.902,21952929.0,1077115994903960.0,86130297,76847194.0,49.373000000000005,19285.0,122515.0,0.0577,9198.0,1
0.21,70584.0,23399.0,7.2,7.295,8.109,7.9,8.077,86933018.0,-4.374,0.451,417079290603351.0,267092997090980.0,1.783466727376e+28,4.0599912931936e+26,120544875882320.0,435.784,67.317,29.518,0.53,48.28,45.772,204.145,-1.037,63.838,0.134,69.232,736.4860000000001,726.953,110.699,83.26899999999999,0.986,21639798.0,1080940627807630.0,86636655,100634498.0,47.348,-892.815,122505.0,0.055999999999999994,6911.0,1
0.19899999999999998,72196.0,23420.0,6.761,7.037000000000001,7.926,7.563,8.048,86933018.0,-4.43,0.569,527336682872050.0,278085717726730.0,1.9332916600897e+28,1.3919020485577e+27,153797375258760.0,566.068,68.957,30.264,0.879,49.43,47.053999999999995,180.60299999999998,116.574,61.702,0.124,66.101,724.8580000000001,715.691,111.65700000000001,89.23899999999999,6.325,24799844.0,1081495704127238.0,86819072,86296961.0,48.206,-16313.0,122323.0,0.07200000000000001,3473.0,1
0.187,70790.0,23233.0,7.059,6.983,7.822,7.346,8.026,86933018.0,-4.621,0.41100000000000003,461110785272390.0,286502061217300.0,2.052085777044e+28,1.2618778121457e+27,169337975420390.0,548.702,68.104,28.846999999999998,0.9670000000000001,52.308,50.131,161.202,138.95,71.6,0.11599999999999999,94.04700000000001,711.428,724.258,112.583,90.31200000000001,9.02,24068932.0,1066217881558734.0,86871890,80538535.0,46.728,4326.0,122371.0,0.0583,6120.0,0
0.16899999999999998,66606.0,23065.0,6.606,6.782,7.347,7.042000000000001,7.995,87168757.0,-4.895,0.37200000000000005,499205883111848.0,293911759977040.0,2.15960306632e+28,1.4612278314651e+26,164232286498050.0,527.352,68.65100000000001,27.844,0.8420000000000001,51.747,49.924,-37.007,57.961000000000006,46.367,0.10800000000000001,43.611000000000004,735.547,723.945,113.48299999999999,86.348,8.924,33832248.0,1058977238560515.0,86688704,70237329.0,45.556999999999995,-16438.0,122189.0,0.0579,7710.0,0
0.146,63654.0,23115.0,7.956,7.356,7.172999999999999,7.194,7.994,112628549.0,-4.638,0.609,693072015414240.0,328514293183720.0,2.6980410206501e+28,1.0446806742849e+28,200378753830570.0,608.314,72.041,28.122,0.62,49.605,48.117,-71.95,-18.545,38.499,0.099,18.542,501.532,649.503,114.38799999999999,76.013,7.08,36406603.0,1063796172620869.0,86041981,49351348.0,51.32899999999999,-3374.0,122151.0,0.0639,9023.0,1
0.125,65184.0,23098.0,9.351,8.427999999999999,7.496,7.7379999999999995,8.024,112628549.0,-3.085,1.062,506908580130370.0,336371933622990.0,2.8286519432317e+28,7.3011690798759e+27,183132234986980.0,574.3530000000001,66.574,27.898000000000003,0.43200000000000005,49.676,48.403999999999996,-46.082,115.259,50.957,0.091,50.708,495.68,577.587,115.288,77.693,5.956,36954578.0,1062317827237077.0,86147709,83491740.0,53.553000000000004,12048.0,122285.0,0.0986,8856.0,1
0.107,67150.0,23121.0,8.045,8.465,7.568,7.876,8.025,112628549.0,11.073,6.352,458721468587350.0,339034934220716.0,2.8736171655510997e+28,6.3630747551035e+27,168525490018740.0,672.4860000000001,65.51,28.194000000000003,0.33299999999999996,48.31,47.191,-34.645,-20.84,43.809,0.08199999999999999,28.502,631.594,542.935,116.199,84.564,4.291,40692076.0,1058709215569088.0,86115926,77425791.0,53.961999999999996,5356.0,122345.0,0.555,14347.0,1
0.095,70136.0,23236.0,8.727,8.604,7.7860000000000005,8.165,8.04,112628549.0,17.514,2.5469999999999997,404542678942830.0,331863003473250.0,2.7533263268572e+28,1.8902083581931e+27,155820704271100.0,506.066,63.208,27.594,0.33299999999999996,47.698,46.637,109.39299999999999,-43.92100000000001,47.782,0.07400000000000001,38.825,609.765,579.013,117.1,91.44,3.303,44190624.0,1063634212761060.0,86584755,100387562.0,53.773,5690.0,122408.0,0.223,13095.0,0
0.087,72382.0,23347.0,7.579,8.039,7.903,8.113999999999999,8.03,112628549.0,17.055999999999997,1.901,601482351794052.0,341143433590590.0,2.9094710570494e+28,6.7521608109132e+27,172826922915320.0,602.889,66.495,21.193,0.05,47.803000000000004,46.736000000000004,-2.7310000000000003,-25.381999999999998,51.823,0.066,49.324,556.1569999999999,599.172,117.814,29.156999999999996,-1.143,48946641.0,1068867434575380.0,87074246,101590860.0,50.606,4723.0,122460.0,0.18899999999999997,7330.0,0
0.08199999999999999,73562.0,23326.0,7.2,7.581,7.922999999999999,7.938,8.012,112628549.0,12.315,0.539,565337692239280.0,350245301090230.0,3.0667942733946e+28,8.9691117064915e+27,172897446956700.0,533.453,66.558,15.125,-0.287,48.621,47.532,112.23700000000001,-35.68,56.044,0.057999999999999996,60.492,568.055,577.993,118.344,18.015,-3.062,51836165.0,1055874784079634.0,87264118,88251861.0,49.961000000000006,13424.0,122609.0,0.0556,1300.0,1
0.075,71763.0,23068.0,7.619,7.473,8.068,7.862,8.003,112628549.0,7.596,0.565,557789025524230.0,355695714512340.0,3.162986033061e+28,3.2060613520495e+24,168298957264990.0,535.562,66.53,12.878,-0.41700000000000004,48.103,47.032,4.539,-6.934,47.407,0.05,40.586999999999996,537.864,554.025,118.805,21.011,-2.839,37756534.0,1039874072432104.0,86694455,54177581.0,49.214,17621.0,122805.0,0.0619,6541.0,1
0.066,69719.0,23079.0,7.093999999999999,7.2860000000000005,7.945,7.617999999999999,7.983,112628549.0,3.715,0.517,588538393564560.0,366831122916910.0,3.364126818512e+28,7.8453625490868e+26,170890074818080.0,669.268,67.434,14.530999999999999,-0.36200000000000004,47.101000000000006,46.023,-33.959,75.681,44.207,0.042,32.574,548.75,551.556,119.319,35.902,-2.1590000000000003,27059191.0,1039937492306085.0,86238409,59569207.0,47.908,-22710.0,122553.0,0.063,6997.0,0
0.061,72424.0,23159.0,6.857,7.063,7.5889999999999995,7.346,7.957999999999999,112628549.0,0.9940000000000001,0.7490000000000001,666186132487360.0,380611166539810.0,3.6216215023699003e+28,2.6621265911539e+27,205827469751760.0,703.363,68.392,14.638,-0.29100000000000004,47.42,46.308,-13.975999999999999,2.6210000000000004,53.165,0.034,52.037,536.288,540.967,119.835,30.818,-2.5140000000000002,29235317.0,1056467851665865.0,87127607,120776295.0,50.854,10300.0,122667.0,0.0735,12902.0,1
0.059000000000000004,73918.0,23229.0,6.792000000000001,6.864,7.41,7.147,7.933,112628549.0,-1.129,0.5770000000000001,665524484731214.0,385909397747150.0,3.7231515817392e+28,8.2476396225949e+26,202657044632340.0,603.8340000000001,67.98899999999999,12.677999999999999,-0.215,48.333,47.173,51.715,116.044,57.104,0.027000000000000003,61.577,546.616,543.885,120.29,32.209,-2.9410000000000003,31319878.0,1064279308777339.0,87866059,114488493.0,50.133,11268.0,122793.0,0.0596,12504.0,1
0.06,75063.0,23249.0,6.99,6.902,7.162000000000001,7.042000000000001,7.912000000000001,125804757.0,-2.708,0.602,783691809030988.0,403933870075880.0,4.079064284861899e+28,3.3291952729797004e+27,167789712323980.0,754.293,69.73899999999999,12.369000000000002,-0.064,49.71,48.522,113.92200000000001,79.48,60.405,0.02,69.683,482.51300000000003,521.806,120.738,66.82300000000001,-2.8960000000000004,29388430.0,1059705780310433.0,88282166,100415702.0,48.49100000000001,-9951.0,122682.0,0.0698,9146.0,1
0.063,75842.0,23324.0,8.889,7.907,7.349,7.474,7.933,148819200.0,-3.765,0.67,839572104930410.0,427963257355500.0,4.5788137411583e+28,7.1312952261422e+27,221814544729340.0,735.85,70.7,9.633,0.081,50.391999999999996,49.23,15.815999999999999,22.188000000000002,54.701,0.013000000000000001,60.266999999999996,360.376,463.168,121.09700000000001,77.457,0.125,27619195.0,1055337951801815.0,88478860,90946342.0,53.227,25465.0,122965.0,0.0582,6627.0,0
0.067,76406.0,23328.0,8.09,8.173,7.476,7.659,7.937,148819200.0,-2.9539999999999997,1.83,722595800744050.0,431014652437000.0,4.6443407653847e+28,2.0573448194518998e+27,203635390101410.0,672.865,67.619,6.154,0.115,53.63,52.568999999999996,63.358999999999995,66.29,69.222,0.008,100.59100000000001,433.501,425.463,121.334,61.433,1.3659999999999999,27820151.0,1041458676455523.0,88513416,83907551.0,49.18899999999999,17675.0,123161.0,0.21600000000000003,8950.0,1
0.068,74536.0,22976.0,8.136000000000001,8.246,7.55,7.824,7.941,148819200.0,-2.9389999999999996,0.588,623483766439260.0,432570205640720.0,4.6779245702014e+28,3.6197870670163e+27,161069903042820.0,610.501,66.73100000000001,6.405,0.188,55.65,54.784,21.881,109.25299999999999,60.443000000000005,0.003,84.93,439.79900000000004,411.225,121.581,79.957,2.092,26695704.0,1021410999716269.0,88127275,65174013.0,48.18899999999999,20896.0,123394.0,0.0758,12587.0,1
0.069,73729.0,22977.0,8.471,8.295,7.746,8.054,7.952999999999999,148819200.0,-3.247,0.607,654428621089710.0,437703284152140.0,4.7896041239392e+28,4.9793797549885e+26,131212401020220.0,682.4680000000001,67.45,4.206,0.218,57.29,56.653999999999996,34.536,148.914,58.321999999999996,-0.001,81.081,405.264,426.18800000000005,121.74700000000001,81.91199999999999,1.791,16903963.0,1023087214664005.0,87792232,67813431.0,48.342,1596.0,123411.0,0.0777,4881.0,0
0.07200000000000001,75411.0,23054.0,8.834,8.597000000000001,8.029,8.326,7.972,148819200.0,-3.6060000000000003,0.63,531398127541480.0,433963523800803.0,4.7081084997403e+28,1.3790745483183e+27,126709683001660.0,627.095,65.084,0.8059999999999999,0.172,61.528999999999996,61.18600000000001,22.265,136.34799999999998,71.172,-0.004,122.988,416.74199999999996,420.602,121.78,61.871,1.764,17191345.0,1021166215524179.0,88193211,101233116.0,50.369,16224.0,123591.0,0.0674,5112.0,1
0.081,79005.0,23410.0,7.7010000000000005,8.207,8.158999999999999,8.244,7.966,148819200.0,-3.615,0.833,617201885083560.0,447796389463390.0,5.0130401604113e+28,4.2476537255068e+27,116866120953932.0,665.962,67.137,-1.025,0.151,63.231,63.343,3.505,42.76,54.701,-0.006999999999999999,87.90700000000001,424.534,415.514,121.73700000000001,73.383,2.064,27615224.0,1045327645503284.0,89297091,133663212.0,51.011,53538.0,124186.0,0.0847,13178.0,0
0.1,85688.0,24479.0,7.539,7.809,8.237,8.09,7.957000000000001,148819200.0,-3.4160000000000004,0.8320000000000001,594003148291530.0,450483681795640.0,5.073388689104e+28,4.4125968228731003e+27,117422931760170.0,607.36,65.899,-10.201,-0.953,65.0,65.579,11.805,30.093000000000004,55.638000000000005,-0.009000000000000001,90.65299999999999,411.47,417.582,121.31,4.6339999999999995,-9.363,43166398.0,1068246141186268.0,90377316,133336683.0,53.333999999999996,64664.0,124905.0,0.0729,12314.0,0
0.122,86833.0,24721.0,7.236000000000001,7.415,8.001,7.8389999999999995,7.941,148819200.0,-3.2539999999999996,0.733,859951315324600.0,458616598084510.0,5.2582296009652e+28,5.3594312897902e+27,172300337875590.0,699.534,67.969,-13.100999999999999,-1.975,64.83,65.907,-49.286,3.4930000000000003,44.558,-0.01,62.373000000000005,364.0,400.001,120.765,2.958,-14.147,43109284.0,1070212618561402.0,90709636,100046743.0,51.451,54997.0,125516.0,0.0669,3910.0,1
0.14,84587.0,24569.0,8.0,7.669,7.9879999999999995,7.8389999999999995,7.942,148819200.0,-3.389,0.5489999999999999,647207863175330.0,462175701755220.0,5.3401594823232e+28,5.0702861223195e+27,177576636794120.0,640.063,65.779,-3.077,-1.3730000000000002,64.742,66.309,-27.814,-36.917,45.047,-0.012,63.456,378.408,384.626,120.641,53.407,-5.3420000000000005,45053557.0,1053570655734603.0,90889485,93352949.0,49.801,45800.0,126025.0,0.055999999999999994,8531.0,1
0.151,79875.0,24134.0,6.575,7.16,7.765,7.486000000000001,7.912000000000001,148819200.0,-3.737,0.47600000000000003,731043395004290.0,465726953669940.0,5.4225398843672e+28,1.5422861379723998e+27,180744559510620.0,606.196,66.50399999999999,1.675,-0.43799999999999994,63.611999999999995,65.68,-47.894,-44.383,39.032,-0.013999999999999999,47.235,448.869,397.092,120.70700000000001,61.443000000000005,-3.89,58766041.0,1046744866037649.0,90168390,52886933.0,46.368,20206.0,126249.0,0.0687,11518.0,1
0.155,75183.0,24168.0,7.784,7.417000000000001,7.667000000000001,7.4910000000000005,7.909,164129164.0,-4.144,0.457,925816308482200.0,503113591591950.0,6.3280821511137e+28,1.8861533796446003e+28,294763155876880.0,762.2819999999999,69.184,3.753,0.138,62.286,64.745,-30.96,-46.891000000000005,37.528,-0.016,43.062,323.004,383.42699999999996,120.85,61.691,-3.957,73302844.0,1054673183349729.0,89370824,49499705.0,48.178000000000004,18363.0,126453.0,0.0592,7646.0,1
0.157,75536.0,24180.0,9.231,8.306000000000001,7.724,7.882000000000001,7.939,189281249.0,-3.818,0.831,802752289171656.0,497263780795120.0,6.181781692266501e+28,1.2221448158818e+28,240005173292940.0,639.2919999999999,64.922,4.678999999999999,0.47200000000000003,62.928000000000004,65.683,13.828,-41.27,52.465,-0.018000000000000002,72.23100000000001,313.529,361.8,121.03,67.411,-2.645,72111611.0,1054750517787604.0,89300115,82441060.0,51.521,42251.0,126923.0,0.0884,2151.0,1
