activeaddresses,confirmationtime,difficulty,difficulty30ema,difficulty30mom,difficulty30roc,difficulty30sma,difficulty30trx,difficulty30var,difficulty3ema,difficulty3trx,difficulty3wma,difficulty7ema,difficulty7trx,difficulty7wma,difficulty90mom,difficulty90roc,difficulty90var,difficulty90wma,fee_to_rewardUSD,hashrate3var,hashrate7mom,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability,mining_profitability90trx,price30wmaUSD,price3momUSD,price3rocUSD,price3rsiUSD,price7rsiUSD,price90smaUSD,sentinusd90stdUSD,top100cap,top100cap30rsi,top100cap7roc,top100cap90rsi,transactions,transactionvalueUSD,category
156696,9.536,8000872136.0,6767482369.0,2994011547.0,59.798,6766782129.0,1.3530000000000002,4.81040473529508e+17,7969675051.0,1.546,8000872136.0,7754872295.0,1.3940000000000001,7894784280.0,5807024266.0,264.69599999999997,2.69827219464711e+18,5655996314.0,0.262,1.9763974927733e+31,1315436869617672.0,0.0435,61.051,27.769000000000002,-1.102,460.54400000000004,-19.006,-4.19,20.156,31.555999999999997,554.265,477014901,19.094,36.945,-0.461,39.975,51618,3529.0,1
148135,11.52,8000872136.0,6847055903.0,2440832789.0,43.9,6848143222.0,1.349,4.76645846183592e+17,7985273594.0,1.063,8000872136.0,7816372256.0,1.374,7966078734.0,5807024266.0,264.69599999999997,2.74077608801694e+18,5727757766.0,0.43200000000000005,7.8247506194696e+30,-4652069037854624.0,0.0432,72.65899999999999,25.148000000000003,-1.104,458.749,-16.847,-3.7560000000000002,16.646,29.875,549.977,475103317,19.107,37.594,-0.562,40.134,67638,4084.0,1
168404,7.422999999999999,8000872136.0,6921495660.0,1881146047.0,30.739,6910848090.0,1.345,4.99320360034107e+17,7993072865.0,0.7,8000872136.0,7862497226.0,1.31,8000872136.0,5532166463.0,224.092,2.79041881009614e+18,5798101142.0,0.309,1.9006385167706e+31,9394599470387820.0,0.0427,74.42399999999999,32.203,-1.1059999999999999,456.715,-12.139000000000001,-2.762,11.822000000000001,27.232,545.499,472864319,19.113,37.87,-0.114,40.2,77034,3738.0,1
161847,9.057,8000872136.0,6991132852.0,1881146047.0,30.739,6973552958.0,1.339,5.14131072885629e+17,7996972500.0,0.447,8000872136.0,7897090953.0,1.216,8000872136.0,5379467683.0,205.213,2.84057162166234e+18,5867093561.0,0.34,5.1156080388463e+31,7473383700466312.0,0.0435,82.079,24.362,-1.109,455.256,0.654,0.151,50.401,38.577,541.442,472213255,19.102999999999998,37.571,-0.145,40.122,69666,5144.0,1
166794,8.623,8000872136.0,7056277322.0,1881146047.0,30.739,7036257826.0,1.331,5.21077984738181e+17,7998922318.0,0.278,8000872136.0,7923036249.0,1.1059999999999999,8000872136.0,5379467683.0,205.213,2.88357908198128e+18,5934772312.0,0.325,1.0692970839215e+31,4331451967686000.0,0.0441,73.486,28.805999999999997,-1.111,454.19599999999997,9.023,2.09,66.143,45.588,538.251,471348273,19.141,39.459,-0.066,40.57,68770,8450.0,1
163287,8.471,8000872136.0,7117218922.0,1881146047.0,30.739,7098962695.0,1.3219999999999998,5.20161095591756e+17,7999897227.0,0.16899999999999998,8000872136.0,7942495221.0,0.9890000000000001,8000872136.0,5379467683.0,205.213,2.91944119105295e+18,6001137396.0,0.366,8.7599804430848e+30,-2446659887918392.0,0.0444,78.10300000000001,28.392,-1.113,453.36,16.53,3.8680000000000003,73.283,49.373000000000005,535.443,472527406,19.13,39.102,0.21899999999999997,40.481,66123,8264.0,1
135616,8.045,8000872136.0,7174228807.0,1881146047.0,30.739,7161667563.0,1.3119999999999998,5.11380405446345e+17,8000384682.0,0.10099999999999999,8000872136.0,7957089450.0,0.871,8000872136.0,5379467683.0,205.213,2.94815794887736e+18,6066188813.0,0.226,3.7257377428674e+30,8541323162687640.0,0.045,61.765,29.304000000000002,-1.115,452.899,14.377,3.304,83.06,55.903,532.924,472801204,19.134,39.345,0.254,40.538000000000004,56237,5322.0,1
165515,9.474,8000872136.0,7227560635.0,1881146047.0,30.739,7224372431.0,1.2990000000000002,4.94735914301932e+17,8000628409.0,0.06,8000872136.0,7968035121.0,0.758,8000872136.0,5379467683.0,205.213,2.96972935545452e+18,6129926563.0,0.255,1.0268880889289e+30,9638609045630820.0,0.0443,55.038999999999994,24.482,-1.1179999999999999,451.895,1.795,0.40700000000000003,49.536,47.155,530.512,473509695,19.136,39.428000000000004,0.22,40.556999999999995,52438,3707.0,1
154800,8.78,8359564502.0,7300593142.0,2239838412.0,36.6,7299033712.0,1.287,4.91442190699266e+17,8180096455.0,0.596,8180218319.0,8065917466.0,0.726,8090545227.0,5738160048.0,218.896,3.00773247780884e+18,6200233994.0,0.33899999999999997,5.1506735507259e+30,1.01409567068559e+16,0.0438,71.054,28.153000000000002,-1.12,450.52099999999996,-5.742999999999999,-1.294,35.875,42.298,528.03,474120819,19.125,39.025,0.09,40.461,74254,3210.0,1
149516,8.889,8853416309.0,7400775282.0,2733690220.0,44.67,7390156719.0,1.2770000000000001,5.17316747945271e+17,8516756382.0,1.624,8546708344.0,8262792177.0,0.82,8290870829.0,6232011856.0,237.736,3.07399321765905e+18,6279994051.0,0.305,1.4063385260516e+31,8643357525663328.0,0.0437,76.029,24.27,-1.122,449.069,-12.225,-2.719,33.411,41.411,525.844,474473922,19.115,38.678000000000004,0.011000000000000001,40.38,69195,4227.0,1
160924,9.6,8853416309.0,7494494058.0,2733690220.0,44.67,7481279726.0,1.268,5.26584500260332e+17,8685086346.0,1.9669999999999999,8771107675.0,8410448210.0,0.9359999999999999,8460748424.0,6232011856.0,237.736,3.13066433484898e+18,6358232249.0,0.322,1.4088307986045e+31,-3054902587408688.0,0.0442,74.131,24.358,-1.124,447.842,-1.0070000000000001,-0.228,57.016000000000005,48.17100000000001,524.362,474649923,19.122,39.111,0.10099999999999999,40.473,69658,4541.0,1
177032,8.421,8853416309.0,7582166461.0,2733690220.0,44.67,7572402734.0,1.261,5.19245447644463e+17,8769251327.0,1.79,8853416309.0,8521190235.0,1.026,8600178014.0,6232011856.0,237.736,3.17774582937863e+18,6434948588.0,0.299,5.2705121422875e+30,8823100378037240.0,0.0446,63.165,26.215999999999998,-1.127,446.898,7.6579999999999995,1.7480000000000002,72.059,54.388000000000005,523.232,474527696,19.137999999999998,40.003,-0.016,40.666,74722,4846.0,1
155531,8.0,8853416309.0,7664182581.0,2733690220.0,44.67,7663525741.0,1.253,4.9529959009765e+17,8811333818.0,1.409,8853416309.0,8604246753.0,1.072,8709159597.0,6232011856.0,237.736,3.21523770124801e+18,6510143068.0,0.257,1.2690966976434e+31,1.02228935356763e+16,0.0445,79.002,26.235,-1.129,445.97900000000004,7.4239999999999995,1.6980000000000002,63.985,52.618,521.641,472392321,19.151,40.81,0.11199999999999999,40.84,65181,4357.0,1
148446,8.324,8853416309.0,7740907337.0,2525265492.0,39.905,7747701257.0,1.245,4.75967851753357e+17,8832375064.0,1.0170000000000001,8853416309.0,8666539142.0,1.074,8787693174.0,6232011856.0,237.736,3.24313995045712e+18,6583815690.0,0.215,7.4694823163454e+30,1.07522138620729e+16,0.0446,69.196,24.313000000000002,-1.131,445.31300000000005,4.743,1.074,71.172,55.144,519.555,473627289,19.147000000000002,40.652,0.068,40.806,53338,3989.0,1
177716,8.372,8853416309.0,7812682110.0,1874573660.0,26.861,7810187046.0,1.236,4.93112118543737e+17,8842895686.0,0.693,8853416309.0,8713258434.0,1.0390000000000001,8835778745.0,5730400150.0,183.489,3.29227164640329e+18,6655966453.0,0.203,8.5321573720075e+30,3614771839574544.0,0.0445,67.876,26.471999999999998,-1.133,444.711,-0.489,-0.11,59.598,53.005,517.5,476453704,19.152,40.961999999999996,0.086,40.871,49740,2386.0,1
185595,8.571,8853416309.0,7879826252.0,1874573660.0,26.861,7872672835.0,1.227,5.02447437767377e+17,8848155998.0,0.45299999999999996,8853416309.0,8748297903.0,0.978,8853416309.0,5723843135.0,182.895,3.33367002803663e+18,6726717850.0,0.272,8.6041573130607e+30,1.09408792053981e+16,0.0445,92.427,25.000999999999998,-1.135,444.17699999999996,0.256,0.057999999999999996,55.773999999999994,52.339,515.464,477168700,19.151,40.924,0.141,40.863,63926,3620.0,1
191122,8.136000000000001,8853416309.0,7942638513.0,1874573660.0,26.861,7935158623.0,1.216,5.03973809424286e+17,8850786153.0,0.28800000000000003,8853416309.0,8774577504.0,0.9,8853416309.0,5723843135.0,182.895,3.36697893307007e+18,6796071484.0,0.302,1.0326833560158e+31,6986527028338112.0,0.0465,109.50200000000001,25.752,-1.137,445.04900000000004,18.997,4.257,94.51,77.024,513.7180000000001,481148852,19.144000000000002,40.596,0.153,40.797,71343,9538.0,1
157967,8.229,8853416309.0,8001398371.0,1874573660.0,26.861,7997644412.0,1.204,4.97691233514471e+17,8852101231.0,0.17800000000000002,8853416309.0,8794287206.0,0.812,8853416309.0,5723843135.0,182.895,3.39219836150362e+18,6864027354.0,0.292,5.206534421513e+30,7668406460401344.0,0.0492,113.51299999999999,28.475,-1.14,447.74300000000005,47.012,10.557,98.006,87.28,512.548,481058842,19.145,40.622,0.11599999999999999,40.802,68730,5053.0,1
163160,8.372,8853416309.0,8056367270.0,1874573660.0,26.861,8060130201.0,1.1909999999999998,4.83599710037959e+17,8852758770.0,0.10800000000000001,8853416309.0,8809069481.0,0.722,8853416309.0,5723843135.0,182.895,3.40932831333727e+18,6930585460.0,0.297,3.3976953199824e+30,4000431515339296.0,0.0509,108.97200000000001,28.551,-1.1420000000000001,451.537,64.134,14.411,98.75,90.397,511.92699999999996,480682749,19.152,41.113,0.07400000000000001,40.897,73171,5282.0,1
176498,8.727,8853416309.0,8107789789.0,1874573660.0,26.861,8122615989.0,1.177,4.61699238994723e+17,8853087540.0,0.064,8853416309.0,8820156188.0,0.633,8853416309.0,5723843135.0,182.895,3.41836878857104e+18,6995745802.0,0.308,3.0062304794449e+30,-4087286035194688.0,0.0529,123.206,30.066,-1.1440000000000001,456.584,63.872,13.728,99.249,92.83,511.381,482982633,19.131,40.114000000000004,-0.10400000000000001,40.704,72645,8939.0,1
125130,9.351,9612949943.0,8204896896.0,2634107293.0,37.744,8210419566.0,1.165,4.84419032294769e+17,9233018741.0,1.111,9233183126.0,9018354627.0,0.688,9043299717.0,6483376768.0,207.165,3.47355295683402e+18,7076201427.0,0.292,5.6758034264048e+30,-1086983719619392.0,0.0519,97.066,25.554000000000002,-1.146,460.907,27.037,5.492000000000001,76.72800000000001,81.081,510.279,482505391,19.8,67.166,3.409,48.705,52718,8843.0,1
187442,8.943999999999999,10455720138.0,8350111298.0,3476877489.0,49.82,8326315482.0,1.158,5.88473600958046e+17,9844369440.0,2.792,9907746102.0,9377696005.0,0.934,9416749474.0,7326146964.0,234.09400000000002,3.59202315407032e+18,7173596231.0,0.252,8.9820210981501e+30,7227401831185008.0,0.055999999999999994,108.389,28.346,-1.148,467.779,50.775,9.972000000000001,90.34100000000001,88.259,510.163,482638928,19.795,66.945,3.3569999999999998,48.658,57405,8072.0,1
171102,9.113999999999999,10455720138.0,8485957030.0,3476877489.0,49.82,8442211398.0,1.155,6.65664442792968e+17,10150044789.0,3.28,10315258439.0,9647202038.0,1.2009999999999998,9732974093.0,7326146964.0,234.09400000000002,3.69724089961833e+18,7269201989.0,0.318,6.8479014688488e+30,9574316859275060.0,0.057999999999999996,120.383,27.2,-1.15,475.76,51.126999999999995,9.662,93.291,90.391,511.05699999999996,481442638,19.791,66.745,3.34,48.617,66849,6623.0,0
179207,10.588,10455720138.0,8613038521.0,3476877489.0,49.82,8558107315.0,1.1540000000000001,7.15991557799502e+17,10302882464.0,2.9210000000000003,10455720138.0,9849331563.0,1.409,9991973576.0,7326146964.0,234.09400000000002,3.78920619347806e+18,7363018700.0,0.35700000000000004,1.4973046339125e+31,-5130316588629856.0,0.0573,125.148,26.066,-1.1520000000000001,483.03,54.041000000000004,10.405,80.76100000000001,84.34100000000001,511.06199999999995,482502982,19.804000000000002,67.053,3.445,48.751000000000005,68388,7821.0,0
184385,8.521,10455720138.0,8731921206.0,3476877489.0,49.82,8674003231.0,1.155,7.39454945977696e+17,10379301301.0,2.262,10455720138.0,10000928707.0,1.5319999999999998,10193747921.0,7326146964.0,234.09400000000002,3.86791903564948e+18,7455046364.0,0.33,1.7909220143683e+31,7572415240757648.0,0.0572,111.96600000000001,29.06,-1.1540000000000001,489.94599999999997,12.056,2.153,77.583,83.023,510.968,482786289,19.809,67.186,3.471,48.808,72169,6714.0,1
171882,10.213,10455720138.0,8843134040.0,3429063244.0,48.801,8788305339.0,1.156,7.41748813638205e+17,10417510720.0,1.614,10455720138.0,10114626565.0,1.5719999999999998,10338297131.0,7015294195.0,203.908,3.95510139051635e+18,7545284981.0,0.33899999999999997,1.3370674859179e+31,-414454572122336.0,0.0567,113.45,26.206999999999997,-1.156,496.236,-13.460999999999999,-2.32,63.7,77.786,510.959,482631723,19.805,66.99,3.4130000000000003,48.77,65221,5568.0,1
152485,8.623,10455720138.0,8947171853.0,2454848003.0,30.682,8870133606.0,1.157,8.07060317217259e+17,10436615429.0,1.091,10455720138.0,10199899958.0,1.544,10425621203.0,6639996340.0,174.017,4.05411440883379e+18,7633810462.0,0.278,8.2745919751373e+30,8209766585083792.0,0.0593,145.138,30.648000000000003,-1.158,503.962,19.813,3.455,84.68,83.85,511.327,483616655,19.781,65.694,3.3960000000000004,48.516000000000005,64960,8528.0,1
146654,9.796,10455720138.0,9044497549.0,2454848003.0,30.682,8951961872.0,1.157,8.58980090317472e+17,10446167784.0,0.71,10455720138.0,10263855003.0,1.466,10455720138.0,6639996340.0,174.017,4.14224111816586e+18,7720714454.0,0.263,3.5217447985132e+30,-355957419976864.0,0.062,121.259,29.224,-1.16,513.069,47.577,8.318,91.791,87.74799999999999,511.977,483364910,19.793,66.016,-0.038,48.644,52025,6790.0,1
191335,8.229,10455720138.0,9135544168.0,2454848003.0,30.682,9033790139.0,1.157,8.97508132938908e+17,10450943961.0,0.44799999999999995,10455720138.0,10311821287.0,1.3559999999999999,10455720138.0,6639996340.0,174.017,4.21948151851254e+18,7805996957.0,0.24600000000000002,2.1874532203413e+31,9462866014087390.0,0.0644,152.532,31.699,-1.161,523.427,77.671,13.703,95.04899999999999,90.324,512.418,480720667,19.8,66.227,0.023,48.727,55047,8779.0,1
175446,7.461,10455720138.0,9220716811.0,2454848003.0,30.682,9115618406.0,1.155,9.22644445081567e+17,10453332050.0,0.27699999999999997,10455720138.0,10347796000.0,1.228,10455720138.0,6639996340.0,174.017,4.28583560987383e+18,7889657972.0,0.243,3.7324965593979e+31,7843548094500688.0,0.0636,148.137,33.291,-1.163,532.808,42.662,7.192,78.811,83.257,511.954,478692415,19.793,65.806,0.006999999999999999,48.648,64241,9261.0,1
187559,8.09,10455720138.0,9300394445.0,2454848003.0,30.682,9197446673.0,1.1520000000000001,9.34389026745401e+17,10454526094.0,0.168,10455720138.0,10374777035.0,1.094,10455720138.0,6639996340.0,174.017,4.34130339224972e+18,7971697497.0,0.302,1.65260129924e+31,2.3878563801338e+16,0.0664,162.645,29.974,-1.165,543.6080000000001,44.857,7.24,88.538,87.14299999999999,511.981,480426181,19.817,66.541,0.068,48.928000000000004,69517,8592.0,0
171584,7.956,10455720138.0,9374931586.0,2454848003.0,30.682,9279274939.0,1.148,9.32741877930459e+17,10455123116.0,0.1,10455720138.0,10395012811.0,0.961,10455720138.0,6639996340.0,174.017,4.38588486564022e+18,8052115534.0,0.265,7.2135729488677e+30,1.26858604485252e+16,0.0642,156.124,30.281,-1.167,552.437,-2.964,-0.46,57.044,71.597,511.76,483562166,19.86,67.773,0.256,49.407,64873,10006.0,0
183963,9.474,10584091696.0,9452941916.0,2583219560.0,32.287,9365382258.0,1.1420000000000001,9.27601842240684e+17,10519607406.0,0.212,10519905917.0,10442282532.0,0.8540000000000001,10487813028.0,6768367897.0,177.38099999999997,4.42977825967986e+18,8133733436.0,0.325,4.5597597274939e+31,6917291978462736.0,0.0651,135.918,29.766,-1.168,561.443,15.41,2.423,64.99600000000001,73.90899999999999,511.861,419961134,19.884,68.454,0.396,49.678000000000004,66793,9193.0,0
174467,10.36,11756551917.0,9601561916.0,3755679781.0,46.941,9490571584.0,1.14,1.04045629034658e+18,11138079661.0,1.665,11148926547.0,10770849878.0,0.945,10808436274.0,7940828118.0,208.108,4.57030283630828e+18,8239466856.0,0.311,2.91160794643e+31,5582460704135424.0,0.0654,131.756,26.326,-1.17,570.153,-10.285,-1.548,67.63600000000001,74.617,512.244,405894534,19.809,64.12,0.14400000000000002,48.86,62203,10808.0,0
140463,9.29,11756551917.0,9740593529.0,3755679781.0,46.941,9615760910.0,1.139,1.12196600374818e+18,11447315789.0,2.312,11561141880.0,11017275388.0,1.084,11082601242.0,7940828118.0,208.108,4.69525784473891e+18,8343261125.0,0.22699999999999998,1.8811567017795e+30,7781646143084272.0,0.0651,127.787,29.424,-1.171,578.175,9.255,1.443,59.715,71.946,512.503,403389697,19.826,64.62100000000001,0.16699999999999998,49.044,51055,7620.0,0
173642,10.588,11756551917.0,9870655361.0,3755679781.0,46.941,9740950236.0,1.14,1.17213098244543e+18,11601933853.0,2.215,11756551917.0,11202094520.0,1.2009999999999998,11310307933.0,7940828118.0,208.108,4.80464328497175e+18,8445116241.0,0.26,5.9020519749379e+29,-1405723381224752.0,0.0653,129.174,25.359,-1.173,585.882,1.6119999999999999,0.247,63.711000000000006,72.66199999999999,512.754,385461893,19.816,64.102,0.083,48.943999999999996,48172,10689.0,0
166417,9.231,11756551917.0,9992326106.0,3755679781.0,46.941,9866139562.0,1.141,1.19095122643847e+18,11679242885.0,1.788,11756551917.0,11340708869.0,1.268,11491556346.0,7940828118.0,208.108,4.8984591570068e+18,8545032205.0,0.284,2.8377721786915e+30,-8737132381132160.0,0.0648,141.846,30.309,-1.175,592.836,-5.942,-0.9079999999999999,47.853,68.14399999999999,513.001,382743505,19.819000000000003,64.17699999999999,0.132,48.971000000000004,59719,4211.0,0
179181,8.623,11756551917.0,10106147126.0,3755679781.0,46.941,9991328888.0,1.1420000000000001,1.17842673572717e+18,11717897401.0,1.31,11756551917.0,11444669631.0,1.281,11626346480.0,7940828118.0,208.108,4.97670546084408e+18,8643009017.0,0.27899999999999997,3.5787799095048e+31,-1055951172732448.0,0.0651,134.328,27.835,-1.176,599.529,-0.011000000000000001,-0.002,56.718999999999994,69.363,513.155,377480461,19.85,65.196,0.163,49.32899999999999,63149,6137.0,0
174873,9.863,11756551917.0,10212624855.0,3396987415.0,40.635999999999996,10104561802.0,1.143,1.18071695384763e+18,11737224659.0,0.9009999999999999,11756551917.0,11522640203.0,1.247,11714678338.0,7538518747.0,178.72099999999998,5.07027916537059e+18,8739046677.0,0.309,3.6695558065951e+31,-8973962324907376.0,0.0643,149.904,26.993000000000002,-1.178,605.242,-10.379000000000001,-1.59,31.178,60.663000000000004,513.196,376651446,19.894000000000002,66.602,0.171,49.839,62681,5380.0,0
175498,8.372,11756551917.0,10312233052.0,2903135608.0,32.791,10201332989.0,1.1420000000000001,1.21014250105448e+18,11746888288.0,0.594,11756551917.0,11581118131.0,1.179,11756551917.0,7506333997.0,176.611,5.15219551249391e+18,8833243428.0,0.301,2.0280203527453e+31,1.12951868218994e+16,0.0621,148.226,28.294,-1.179,609.148,-26.875999999999998,-4.146,11.413,44.111999999999995,513.067,382241802,19.902,66.877,0.09300000000000001,49.94,64572,10578.0,1
173970,8.834,11756551917.0,10405414914.0,2903135608.0,32.791,10298104176.0,1.14,1.22083872302324e+18,11751720102.0,0.379,11756551917.0,11624976578.0,1.089,11756551917.0,7506333997.0,176.611,5.220199501574e+18,8925607132.0,0.28300000000000003,1.7868180459867e+31,1.04373304869269e+16,0.0596,116.131,25.093000000000004,-1.18,611.021,-54.821000000000005,-8.424,5.336,31.936999999999998,512.672,382603582,19.905,66.977,0.485,49.976000000000006,64576,6852.0,1
149791,8.09,11756551917.0,10492585044.0,2903135608.0,32.791,10394875363.0,1.137,1.21280561975388e+18,11754136010.0,0.235,11756551917.0,11657870412.0,0.986,11756551917.0,7506333997.0,176.611,5.27429113261089e+18,9016137786.0,0.205,8.4557482493677e+30,1.58074018361504e+16,0.0575,94.236,25.211,-1.182,611.2130000000001,-67.475,-10.502,3.218,25.238000000000003,512.043,382357734,19.936,67.956,0.557,50.332,53418,4922.0,1
176671,7.579,11756551917.0,10574131293.0,2903135608.0,32.791,10491646550.0,1.1320000000000001,1.18604319124645e+18,11755343963.0,0.14300000000000002,11756551917.0,11682540789.0,0.878,11756551917.0,7506333997.0,176.611,5.31447040560456e+18,9104835392.0,0.201,2.2376376418499e+31,2.08049734454997e+16,0.0565,74.613,24.781999999999996,-1.183,610.499,-56.016000000000005,-9.016,2.52,22.659000000000002,511.38,383056906,19.929000000000002,67.509,0.57,50.254,53726,4672.0,1
177999,7.66,11756551917.0,10650416495.0,2903135608.0,32.791,10588417737.0,1.126,1.14055143750094e+18,11755947940.0,0.086,11756551917.0,11701043571.0,0.772,11756551917.0,7506333997.0,176.611,5.34073732055499e+18,9191699949.0,0.255,1.4145859320769e+31,2.68167296244878e+16,0.0596,98.57600000000001,25.426,-1.185,611.51,0.102,0.017,51.93899999999999,43.825,511.186,278336253,19.919,66.759,0.503,50.123999999999995,68074,6489.0,1
185466,7.8260000000000005,11756551917.0,10721780071.0,2903135608.0,32.791,10685188924.0,1.1179999999999999,1.07633035851729e+18,11756249928.0,0.051,11756551917.0,11714920657.0,0.6709999999999999,11756551917.0,7506333997.0,176.611,5.35309187746222e+18,9276731458.0,0.261,5.9946391854208e+29,1.17510831917468e+16,0.0597,115.87,25.114,-1.186,612.259,21.956,3.818,53.028,44.367,510.999,269839172,19.910999999999998,66.207,0.308,50.03,69893,4137.0,1
168289,9.113999999999999,13171043650.0,10879797076.0,4317627341.0,48.768,10829109835.0,1.113,1.14975322348457e+18,12463646789.0,1.534,12463797784.0,12078951405.0,0.772,12110174850.0,8920825731.0,209.891,5.489887518291e+18,9391017648.0,0.327,4.7907348141723e+30,2.74879274205307e+16,0.0608,115.075,21.006999999999998,-1.187,613.372,42.37,7.495,66.14699999999999,50.69,511.12800000000004,269569857,19.932000000000002,66.982,0.19399999999999998,50.29,63730,5157.0,1
159085,8.623,13462580115.0,11046428240.0,4609163805.0,52.06100000000001,10982748629.0,1.111,1.2272083714328e+18,12963113452.0,2.546,13081063260.0,12424858583.0,0.966,12486164338.0,9212362195.0,216.75,5.64037185572296e+18,9509532766.0,0.281,1.4236252576808e+31,1.06935028150098e+16,0.0603,102.792,23.956999999999997,-1.188,613.841,7.081,1.188,56.146,47.985,511.361,270148239,19.944000000000003,67.387,0.207,50.427,62287,6883.0,1
155552,7.742000000000001,13462580115.0,11202309006.0,4609163805.0,52.06100000000001,11136387422.0,1.111,1.25745376163665e+18,13212846783.0,2.6239999999999997,13413990704.0,12684288966.0,1.148,12801224247.0,9212362195.0,216.75,5.76990122594368e+18,9625798222.0,0.231,2.696233544706e+31,2.05436823204539e+16,0.0591,113.76299999999999,23.421999999999997,-1.19,613.229,-6.028,-1.01,34.928000000000004,41.126000000000005,511.667,269173668,19.958,67.896,0.262,50.599,57195,5720.0,1
154028,7.742000000000001,13462580115.0,11348132948.0,4609163805.0,52.06100000000001,11290026216.0,1.112,1.2404893940961e+18,13337713449.0,2.201,13462580115.0,12878861753.0,1.275,13055354577.0,9212362195.0,216.75,5.87847562895317e+18,9739814018.0,0.198,6.8892855394897e+31,2.38828315714925e+16,0.0589,99.557,21.869,-1.1909999999999998,612.31,-18.188,-2.9930000000000003,32.687,40.312,511.94599999999997,267626014,19.967,68.218,0.154,50.708,50987,5256.0,1
184268,8.0,13462580115.0,11484548894.0,4609163805.0,52.06100000000001,11443665009.0,1.113,1.17631526881115e+18,13400146782.0,1.65,13462580115.0,13024791343.0,1.335,13248555329.0,9192238719.0,215.25799999999998,5.96798183693139e+18,9851580152.0,0.201,4.1603422138211e+31,2.48261050250782e+16,0.0599,89.745,20.244,-1.192,611.825,-4.228,-0.701,58.333999999999996,47.986000000000004,512.3380000000001,267637322,19.962,67.892,0.166,50.656000000000006,49924,6217.0,1
163666,8.182,13462580115.0,11612163812.0,3849630172.0,40.046,11571986015.0,1.115,1.18399900656514e+18,13431363448.0,1.153,13462580115.0,13134238536.0,1.334,13380826503.0,8455719525.0,168.88299999999998,6.10109123594423e+18,9961101539.0,0.257,8.4612867040484e+31,726957776301040.0,0.0589,130.83,23.386999999999997,-1.193,610.5830000000001,-1.4809999999999999,-0.251,37.107,41.722,512.467,267571017,19.809,57.315,-0.5479999999999999,48.765,60040,6069.0,1
176003,7.66,13462580115.0,11731545509.0,3006859976.0,28.758000000000003,11672214681.0,1.115,1.25156310587477e+18,13446971781.0,0.769,13462580115.0,13216323931.0,1.286,13452168098.0,8455719525.0,168.88299999999998,6.21654651330499e+18,10068558037.0,0.23600000000000002,8.3878459390205e+31,1.54093803165315e+16,0.0586,119.79299999999999,22.066,-1.194,608.944,-3.804,-0.645,30.42,39.311,512.535,269547333,19.473,42.333,-2.198,45.032,64695,7880.0,1
175682,7.7010000000000005,13462580115.0,11843225161.0,3006859976.0,28.758000000000003,11772443347.0,1.115,1.29903563426108e+18,13454775948.0,0.494,13462580115.0,13277887977.0,1.204,13462580115.0,8455719525.0,168.88299999999998,6.31434766901371e+18,10173949647.0,0.264,4.9279190377018e+31,1.22999781783453e+16,0.0569,102.13799999999999,21.008000000000003,-1.196,606.169,-29.988000000000003,-5.007,13.864,30.289,512.821,269397939,19.477,42.501999999999995,-2.286,45.078,64210,4378.0,1
159489,8.421,13462580115.0,11947699674.0,3006859976.0,28.758000000000003,11872672012.0,1.113,1.32641659172405e+18,13458678031.0,0.31,13462580115.0,13324061011.0,1.103,13462580115.0,8455719525.0,168.88299999999998,6.39449470307035e+18,10277276368.0,0.237,1.4944619462056e+31,1.25502235579655e+16,0.057,104.45299999999999,20.701999999999998,-1.197,603.477,-19.64,-3.332,17.570999999999998,31.303,513.567,269303425,19.472,42.326,-2.366,45.026,61261,4704.0,1
168127,7.31,13462580115.0,12045433896.0,3006859976.0,28.758000000000003,11972900678.0,1.11,1.33370597826365e+18,13460629073.0,0.19,13462580115.0,13358690787.0,0.991,13462580115.0,8455719525.0,168.88299999999998,6.45698761547493e+18,10378538200.0,0.218,1.3500617059966e+31,5354099194086608.0,0.0584,111.734,23.439,-1.198,601.6990000000001,-1.8090000000000002,-0.309,58.388000000000005,45.376999999999995,514.507,267839325,19.461,41.958,-2.487,44.918,62769,4489.0,1
143868,7.912000000000001,13462580115.0,12136862684.0,3006859976.0,28.758000000000003,12073129344.0,1.1059999999999999,1.32090379387988e+18,13461604594.0,0.114,13462580115.0,13384663119.0,0.877,13462580115.0,8455719525.0,168.88299999999998,6.50182640622743e+18,10477735144.0,0.204,7.4918104675755e+30,-1266171704968720.0,0.0597,88.21700000000001,21.886999999999997,-1.199,600.73,27.908,4.905,75.308,55.246,515.922,269308039,19.455,41.708,-2.5639999999999996,44.845,54210,3669.0,0
173904,9.172,15429083781.0,12349264045.0,4973363642.0,47.566,12238908132.0,1.105,1.58163510871582e+18,14445344187.0,1.896,14445831948.0,13895768284.0,1.006,13954206031.0,10422223192.0,208.15900000000002,6.76052898790311e+18,10618087059.0,0.222,5.2479716578458e+31,5562858993310464.0,0.0595,79.418,16.834,-1.2,599.558,24.828000000000003,4.357,68.36399999999999,53.372,517.452,270900143,19.437,41.052,-2.633,44.655,48937,4216.0,0
