difficulty30ema,difficulty30rsi,difficulty30sma,difficulty30wma,difficulty3ema,difficulty3sma,difficulty3wma,difficulty7ema,difficulty7sma,difficulty7wma,difficulty90mom,difficulty90roc,fee_to_rewardUSD,hashrate7var,hashrate90var,median_transaction_fee30trxUSD,median_transaction_fee7trxUSD,median_transaction_feeUSD,mining_profitability,price90emaUSD,price90wmaUSD,sentinusd90smaUSD,size90trx,top100cap,transactions,transactionvalueUSD,priceUSD
5385392.0,97.889,5182950.0,5652157.0,6690038.0,6695826.0,6695826.0,6526779.0,6695826.0,6695826.0,3716190.0,124.72,0.867,3.5409010287601996e+25,1.2925476936344e+26,2.4819999999999998,4.0089999999999995,0.0474,7220.0,39.444,43.032,54550954,0.33399999999999996,19.962,52572,2592.0,89.829
5469936.0,97.889,5260549.0,5749761.0,6692932.0,6695826.0,6695826.0,6569041.0,6695826.0,6695826.0,3716190.0,124.72,1.338,3.5327816674279e+25,1.3821861281017e+26,2.5340000000000003,4.2330000000000005,0.0539,7990.0,40.945,44.68600000000001,57359476,0.331,20.024,63095,4400.0,85.60799999999999
5549026.0,97.889,5338147.0,5842360.0,6694379.0,6695826.0,6695826.0,6600737.0,6695826.0,6695826.0,3716190.0,124.72,1.5959999999999999,1.4716784422148998e+25,1.4600249790161e+26,2.5989999999999998,4.66,0.06,8852.0,42.681999999999995,46.586000000000006,60260338,0.32899999999999996,19.987000000000002,63766,4478.0,83.204
5623013.0,97.889,5415745.0,5929952.0,6695103.0,6695826.0,6695826.0,6624509.0,6695826.0,6695826.0,3716190.0,124.72,1.9480000000000002,1.2297008069352e+25,1.5046140384409001e+26,2.674,5.0360000000000005,0.0618,8777.0,44.46,48.538999999999994,63061233,0.327,19.99,66738,4249.0,81.42399999999999
5712177.0,98.186,5503651.0,6032489.0,6850081.0,6798904.0,6850442.0,6719647.0,6740002.0,6773134.0,4025422.0,135.09799999999998,1.432,1.9076572243164e+25,1.5309926268188e+26,2.755,5.295,0.0643,9950.0,46.31100000000001,50.576,65697182,0.326,19.833,61215,4348.0,78.461
5838682.0,98.62,5613822.0,6172446.0,7261540.0,7124628.0,7287490.0,6957985.0,6879599.0,7006384.0,4693363.0,157.515,0.9470000000000001,2.0678421643165e+25,1.6018521835238998e+26,2.84,5.433,0.0671,8923.0,48.24,52.706,67517839,0.324,19.833,51555,3458.0,73.017
5957025.0,98.62,5723993.0,6305297.0,7467270.0,7450353.0,7561676.0,7136739.0,7019195.0,7204734.0,4693363.0,157.515,1.3019999999999998,1.9099139007964e+25,1.6795519101196003e+26,2.93,5.511,0.071,9411.0,50.303000000000004,54.981,69013798,0.32299999999999995,19.767,63377,2445.0,66.0
6067733.0,98.62,5834164.0,6431039.0,7570135.0,7673000.0,7673000.0,7270804.0,7158791.0,7368185.0,4555363.0,146.116,1.183,1.6214686235118e+25,1.762090814185e+26,3.033,5.785,0.0818,10124.0,52.792,57.696000000000005,71465642,0.322,19.689,61525,4044.0,69.751
6171299.0,98.62,5944335.0,6549674.0,7621567.0,7673000.0,7673000.0,7371353.0,7298387.0,7496738.0,4423450.0,136.125,1.11,1.9630982147221e+25,1.8427629541468e+26,3.161,6.435,0.0977,13352.0,55.926,61.074,75711422,0.321,19.714000000000002,66803,6073.0,73.54899999999999
6268182.0,98.62,6054505.0,6661200.0,7647284.0,7673000.0,7673000.0,7446765.0,7437983.0,7590391.0,4423450.0,136.125,1.34,3.2343030588667e+25,1.9607456225329e+26,3.2889999999999997,6.6339999999999995,0.0892,12305.0,58.62,64.03699999999999,81211292,0.32,19.762,63690,8125.0,72.494
6358816.0,98.62,6164676.0,6765619.0,7660142.0,7673000.0,7673000.0,7503324.0,7577580.0,7649145.0,4423450.0,136.125,1.5630000000000002,2.7342486729004998e+25,2.0370974062431e+26,3.37,5.557,0.0575,7092.0,59.858999999999995,65.564,84066225,0.319,20.19,68247,4028.0,75.98899999999999
6443602.0,98.62,6274847.0,6862931.0,7666571.0,7673000.0,7673000.0,7545743.0,7673000.0,7673000.0,4423450.0,136.125,1.291,6.7079599495723e+24,2.0859434311197e+26,3.398,3.862,0.0462,6360.0,60.575,66.571,85732252,0.318,20.136,58517,2789.0,81.5
6522918.0,98.62,6375101.0,6953134.0,7669785.0,7673000.0,7673000.0,7577557.0,7673000.0,7673000.0,4423450.0,136.125,0.958,5.9673787541481e+24,2.1312909511002e+26,3.387,2.2840000000000003,0.0492,6595.0,61.407,67.69,87019865,0.317,20.137999999999998,53350,2395.0,84.999
6597117.0,98.62,6469279.0,7036869.0,7671393.0,7673000.0,7673000.0,7601418.0,7673000.0,7673000.0,4423450.0,136.125,1.38,6.7609586947866e+24,2.1753110778086e+26,3.343,0.897,0.0459,5779.0,62.076,68.643,87685153,0.316,20.149,55318,1393.0,88.095
6666529.0,98.62,6563458.0,7114529.0,7672196.0,7673000.0,7673000.0,7619313.0,7673000.0,7673000.0,4423450.0,136.125,1.785,7.5022148238298e+24,2.2136953854744e+26,3.27,-0.27399999999999997,0.0436,5865.0,62.626999999999995,69.473,88372982,0.315,20.385,54332,1672.0,88.156
6731462.0,98.62,6657636.0,7186112.0,7672598.0,7673000.0,7673000.0,7632735.0,7673000.0,7673000.0,4423450.0,136.125,1.165,9.0846436386106e+24,2.2747772502194e+26,3.1689999999999996,-1.339,0.0375,4937.0,62.898999999999994,70.021,89492829,0.314,20.518,67608,1984.0,89.295
6815773.0,98.84,6763990.0,7275186.0,7855437.0,7794759.0,7855638.0,7734120.0,7725182.0,7764319.0,4788726.0,147.366,1.876,6.0195925673868e+24,2.3322389480128e+26,3.051,-2.168,0.0389,5006.0,63.225,70.612,90676364,0.313,20.389,56535,2375.0,89.925
6955032.0,99.185,6901545.0,7417786.0,8414867.0,8228524.0,8445407.0,8044164.0,7911082.0,8076597.0,5724746.0,176.17,1.148,1.3223481917241e+25,2.4056229139232997e+26,2.93,-2.543,0.0473,4878.0,63.917,71.561,96542452,0.311,20.427,46484,11864.0,88.775
7085307.0,99.185,7039100.0,7551512.0,8694581.0,8662289.0,8818293.0,8276697.0,8096981.0,8342401.0,5724746.0,176.17,1.594,1.6851592233192998e+25,2.4157411451629e+26,2.813,-2.474,0.0534,6198.0,64.857,72.755,98498384,0.31,20.424,59391,3353.0,86.48299999999999
7207178.0,99.185,7176655.0,7676363.0,8834439.0,8974296.0,8974296.0,8451097.0,8282881.0,8561730.0,5724746.0,176.17,1.19,1.6218639775582e+25,2.4438673792602998e+26,2.7039999999999997,-2.069,0.0572,6887.0,65.94800000000001,74.097,99685942,0.309,20.546,48148,2602.0,83.838
7321185.0,99.185,7314210.0,7792340.0,8904367.0,8974296.0,8974296.0,8581897.0,8468780.0,8734584.0,5724746.0,176.17,0.745,2.8489425052071003e+25,2.5501409810816e+26,2.602,-1.537,0.0571,6616.0,67.01,75.411,100726893,0.307,20.52,44048,2530.0,83.85799999999999
7427838.0,99.185,7451765.0,7899442.0,8939332.0,8974296.0,8974296.0,8679996.0,8654679.0,8860963.0,5724746.0,176.17,1.204,2.6085672906096e+25,2.6146344595084e+26,2.506,-1.013,0.0568,6062.0,68.033,76.684,102533244,0.306,20.518,47041,3960.0,83.889
7527609.0,99.185,7564873.0,7997670.0,8956814.0,8974296.0,8974296.0,8753571.0,8840579.0,8940867.0,5787141.0,181.577,1.4409999999999998,2.7965561498342e+25,2.675011892035e+26,2.417,-0.45,0.0604,7056.0,69.192,78.093,104192363,0.304,20.52,61500,3176.0,84.1
7620944.0,99.185,7640822.0,8088601.0,8965555.0,8974296.0,8974296.0,8808753.0,8974296.0,8974296.0,6005521.0,202.28900000000002,1.5230000000000001,2.9772951793176e+25,2.7359420194826e+26,2.3409999999999997,0.251,0.0674,7469.0,70.634,79.78399999999999,107124464,0.302,20.311,64861,4566.0,85.24
7708257.0,99.185,7716771.0,8174631.0,8969925.0,8974296.0,8974296.0,8850138.0,8974296.0,8974296.0,6005521.0,202.28900000000002,1.393,2.9464074250844e+25,2.7726961242154998e+26,2.276,0.9640000000000001,0.0699,8539.0,72.153,81.556,109368245,0.301,20.382,62394,3672.0,86.425
7789937.0,99.185,7792720.0,8255762.0,8972111.0,8974296.0,8974296.0,8881178.0,8974296.0,8974296.0,6005521.0,202.28900000000002,0.9440000000000001,1.7569086023582e+25,2.8541013520898002e+26,2.218,1.443,0.0665,7248.0,73.48899999999999,83.147,110848559,0.299,20.42,55093,2893.0,87.875
7866347.0,99.185,7868669.0,8331993.0,8973203.0,8974296.0,8974296.0,8904457.0,8974296.0,8974296.0,6005521.0,202.28900000000002,1.054,6.3296768419793e+24,2.8933170436618e+26,2.162,1.6230000000000002,0.0632,6431.0,74.65,84.565,111695878,0.297,20.167,44222,2291.0,89.193
7937828.0,99.185,7944618.0,8403323.0,8973750.0,8974296.0,8974296.0,8921917.0,8974296.0,8974296.0,6005521.0,202.28900000000002,0.7390000000000001,6.3246638542971e+24,2.9142664867709e+26,2.106,1.59,0.062,7773.0,75.736,85.90700000000001,112156482,0.295,20.183,41702,1703.0,88.506
8004697.0,99.185,8020567.0,8469754.0,8974023.0,8974296.0,8974296.0,8935012.0,8974296.0,8974296.0,6005521.0,202.28900000000002,1.044,9.725838388249901e+24,2.9803267723135e+26,2.053,1.5390000000000001,0.0653,7263.0,76.94,87.366,114392234,0.293,20.057000000000002,51602,4764.0,88.353
8124033.0,99.426,8125854.0,8588067.0,9414219.0,9267669.0,9414355.0,9164862.0,9100027.0,9194326.0,6885639.0,231.935,1.217,1.2037832294841e+25,3.0421651135800003e+26,2.004,1.515,0.0672,6393.0,78.205,88.883,115318957,0.29100000000000004,20.088,47450,2824.0,91.241
8249985.0,99.46700000000001,8238536.0,8713902.0,9745256.0,9635001.0,9818667.0,9392720.0,9257455.0,9438392.0,7107518.0,239.40900000000002,1.074,1.1865977154553e+25,3.083222266466e+26,1.955,1.349,0.0623,6340.0,79.226,90.156,116837496,0.289,20.156,55176,3054.0,93.05
8367812.0,99.46700000000001,8351218.0,8832467.0,9910774.0,10002333.0,10039313.0,9563613.0,9414883.0,9643101.0,7107518.0,239.40900000000002,1.548,1.2820345125312e+25,3.0893696239446e+26,1.899,0.953,0.0555,5352.0,79.925,91.105,117546264,0.287,20.215,55295,1811.0,96.0
8478036.0,99.46700000000001,8463900.0,8943762.0,9993534.0,10076293.0,10076293.0,9691783.0,9572312.0,9808454.0,7107518.0,239.40900000000002,1.3130000000000002,1.2353931667165e+25,3.0849171814013e+26,1.837,0.40700000000000003,0.0513,5046.0,80.426,91.848,118165394,0.285,20.229,51275,1610.0,95.875
8581150.0,99.46700000000001,8576582.0,9047787.0,10034913.0,10076293.0,10076293.0,9787911.0,9729740.0,9934449.0,7107518.0,239.40900000000002,1.139,1.2149100277644e+25,3.0952322189986e+26,1.77,-0.091,0.0525,5658.0,80.967,92.62200000000001,118441812,0.28300000000000003,20.203,50102,1047.0,95.495
8677610.0,99.46700000000001,8678957.0,9144543.0,10055603.0,10076293.0,10076293.0,9860006.0,9887168.0,10021087.0,7107518.0,239.40900000000002,0.882,1.0480019989235e+25,3.1192501862284e+26,1.704,-0.384,0.0567,6262.0,81.681,93.561,118792276,0.281,20.175,50167,1435.0,95.37200000000001
8767848.0,99.46700000000001,8759067.0,9234693.0,10065948.0,10076293.0,10076293.0,9914078.0,10044596.0,10068369.0,6960601.0,223.405,1.264,2.7678909662063003e+25,3.2183804566639e+26,1.6380000000000001,-0.546,0.0565,5457.0,82.369,94.46600000000001,119417441,0.27899999999999997,20.096,53174,1810.0,94.551
8852264.0,99.46700000000001,8839176.0,9319676.0,10071120.0,10076293.0,10076293.0,9954632.0,10076293.0,10076293.0,6800828.0,207.62900000000002,1.103,3.5065426854918003e+25,3.2791651800837004e+26,1.5719999999999998,-0.655,0.0552,5568.0,82.985,95.292,120184144,0.27699999999999997,20.097,56567,1910.0,95.46
8931233.0,99.46700000000001,8919286.0,9399490.0,10073707.0,10076293.0,10076293.0,9985047.0,10076293.0,10076293.0,6800828.0,207.62900000000002,1.249,4.3175485782959e+25,3.3340555548707e+26,1.506,-0.726,0.0548,5355.0,83.57,96.07799999999999,120785728,0.27399999999999997,20.125999999999998,50274,1799.0,96.89200000000001
9005108.0,99.46700000000001,8999396.0,9474135.0,10075000.0,10076293.0,10076293.0,10007858.0,10076293.0,10076293.0,6800828.0,207.62900000000002,1.585,3.4779593044272997e+25,3.3654526808381e+26,1.4409999999999998,-0.775,0.0542,5442.0,84.116,96.81700000000001,121084339,0.272,20.137,66610,1135.0,97.39
9074217.0,99.46700000000001,9079506.0,9543613.0,10075646.0,10076293.0,10076293.0,10024967.0,10076293.0,10076293.0,6800828.0,207.62900000000002,1.476,2.0468334815892e+25,3.3862838784782e+26,1.3769999999999998,-0.767,0.0553,5770.0,84.696,97.581,121743972,0.27,20.063,67709,1487.0,95.932
9138867.0,99.46700000000001,9159615.0,9607921.0,10075970.0,10076293.0,10076293.0,10037798.0,10076293.0,10076293.0,6800828.0,207.62900000000002,1.341,1.4084036522573e+25,3.436805705612e+26,1.315,-0.6990000000000001,0.0563,5926.0,85.30799999999999,98.367,122229018,0.26899999999999996,20.028,73220,1054.0,94.179
9213852.0,99.51799999999999,9247220.0,9681568.0,10188550.0,10151239.0,10188712.0,10103632.0,10108413.0,10132502.0,7025666.0,214.49400000000003,1.3319999999999999,7.4000283455696e+24,3.5196765980543005e+26,1.29,0.8959999999999999,0.11199999999999999,5199.0,85.88799999999999,99.11399999999999,122573448,0.267,20.009,65260,958.6569999999999,93.381
9341168.0,99.65299999999999,9364362.0,9806731.0,10687904.0,10521560.0,10706721.0,10374538.0,10267122.0,10402214.0,7911793.0,241.547,1.331,1.8664648398663e+25,3.6058727297080004e+26,1.2590000000000001,1.36,0.0561,5179.0,86.46799999999999,99.851,123627138,0.266,20.000999999999998,60824,2074.0,93.038
9460271.0,99.65299999999999,9481504.0,9924338.0,10937581.0,10891882.0,11039570.0,10577718.0,10425831.0,10632248.0,7911793.0,241.547,1.472,1.8266203874859002e+25,3.6481159454538e+26,1.2229999999999999,1.202,0.0543,4670.0,86.955,100.48700000000001,124241349,0.264,20.022000000000002,66316,1303.0,93.98899999999999
9571689.0,99.65299999999999,9598646.0,10034386.0,11062419.0,11187257.0,11187257.0,10730103.0,10584540.0,10822604.0,7911793.0,241.547,1.6909999999999998,2.2918269692681e+25,3.6316767649912e+26,1.182,0.747,0.0523,4587.0,87.34200000000001,101.01299999999999,124692948,0.263,20.046,64030,1228.0,94.93799999999999
9675919.0,99.65299999999999,9715788.0,10136877.0,11124838.0,11187257.0,11187257.0,10844391.0,10743250.0,10973283.0,7911793.0,241.547,2.053,2.5856697606904e+25,3.6063178793136e+26,1.137,0.266,0.0535,4982.0,87.774,101.574,125173437,0.262,20.142,61010,1259.0,96.29299999999999
9773425.0,99.65299999999999,9820754.0,10231811.0,11156048.0,11187257.0,11187257.0,10930108.0,10901959.0,11084285.0,7911793.0,241.547,1.361,2.3870569944149e+25,3.6229487728265e+26,1.091,-0.11,0.0552,5231.0,88.273,102.191,125843615,0.261,20.111,58570,1620.0,96.95200000000001
9864640.0,99.65299999999999,9894519.0,10319972.0,11171653.0,11187257.0,11187257.0,10994395.0,11060668.0,11155610.0,7911793.0,241.547,1.054,2.8633915654154e+25,3.609941487585e+26,1.045,-0.354,0.0564,5206.0,88.81299999999999,102.839,126440358,0.26,20.113,52066,1618.0,96.54299999999999
9949970.0,99.65299999999999,9968284.0,10403375.0,11179455.0,11187257.0,11187257.0,11042611.0,11187257.0,11187257.0,7547909.0,207.39700000000002,1.198,2.7282701279521e+25,3.6522931875445e+26,0.9990000000000001,-0.498,0.0565,4934.0,89.34200000000001,103.46700000000001,126603467,0.259,20.098,47664,1003.0,96.796
10029795.0,99.65299999999999,10042050.0,10482018.0,11183356.0,11187257.0,11187257.0,11078773.0,11187257.0,11187257.0,7536246.0,206.415,1.3330000000000002,1.9572728599856997e+25,3.5987941562118e+26,0.9540000000000001,-0.568,0.0566,4693.0,89.867,104.081,126832522,0.258,20.11,48692,1263.0,96.925
10104470.0,99.65299999999999,10115815.0,10555903.0,11185307.0,11187257.0,11187257.0,11105894.0,11187257.0,11187257.0,7536246.0,206.415,1.22,1.5651969403778e+25,3.5517630388444e+26,0.9109999999999999,-0.5589999999999999,0.0576,5631.0,90.425,104.72,127307035,0.256,20.084,53791,1439.0,97.99600000000001
10174328.0,99.65299999999999,10189580.0,10625028.0,11186282.0,11187257.0,11187257.0,11126235.0,11187257.0,11187257.0,7536246.0,206.415,1.2670000000000001,1.9556935354784e+25,3.5722572984929e+26,0.87,-0.491,0.0583,5211.0,91.00200000000001,105.369,127918698,0.255,20.132,51834,1669.0,101.101
10239678.0,99.65299999999999,10263346.0,10689394.0,11186770.0,11187257.0,11187257.0,11141490.0,11187257.0,11187257.0,7536246.0,206.415,1.285,2.3765396722605e+25,3.5695858164194e+26,0.831,-0.374,0.0593,5784.0,91.611,106.041,128340649,0.253,20.112000000000002,59615,1406.0,105.11
10300812.0,99.65299999999999,10337111.0,10749001.0,11187014.0,11187257.0,11187257.0,11152932.0,11187257.0,11187257.0,7536246.0,206.415,1.1340000000000001,3.7345201648558003e+25,3.5971697577321003e+26,0.7959999999999999,-0.16899999999999998,0.0623,5588.0,92.336,106.82,128974212,0.252,20.143,55232,1707.0,107.292
10375002.0,99.691,10419660.0,10820849.0,11318884.0,11275090.0,11319006.0,11227388.0,11224900.0,11253132.0,7799742.0,213.632,1.137,4.1895213588247e+25,3.6063813757544e+26,0.764,0.086,0.0639,5608.0,93.11399999999999,107.645,129467779,0.25,19.901,51115,1822.0,106.115
10489738.0,99.764,10525630.0,10932704.0,11736148.0,11597141.0,11758167.0,11458894.0,11362922.0,11485260.0,8502400.0,232.878,0.7709999999999999,5.8262234506005e+25,3.6623427219975e+26,0.737,0.33399999999999996,0.0644,5311.0,93.897,108.46799999999999,129421307,0.248,19.908,40559,1216.0,105.79899999999999
10597072.0,99.764,10631601.0,11037722.0,11944780.0,11919192.0,12036302.0,11632523.0,11500944.0,11682882.0,8502400.0,232.878,1.103,6.2333699512e+25,3.7380237773821e+26,0.713,0.528,0.0642,5450.0,94.654,109.258,129838270,0.245,19.976,52582,1611.0,107.66
10697481.0,99.764,10737571.0,11135904.0,12049096.0,12153412.0,12153412.0,11762745.0,11638966.0,11845999.0,8502400.0,232.878,1.3719999999999999,2.5533682123638e+25,3.7554355554979e+26,0.69,0.624,0.0629,5226.0,95.337,109.96700000000001,130310345,0.243,19.977,56912,1559.0,108.695
10791412.0,99.764,10843542.0,11227248.0,12101254.0,12153412.0,12153412.0,11860412.0,11776988.0,11974610.0,8502400.0,232.878,1.23,1.8475197622672e+25,3.7810694545118e+26,0.669,0.6629999999999999,0.0632,5342.0,96.021,110.667,130903001,0.24100000000000002,19.927,54892,1857.0,111.875
10879283.0,99.764,10920175.0,11311756.0,12127333.0,12153412.0,12153412.0,11933662.0,11915010.0,12068716.0,8309035.0,216.135,1.053,1.3076454508739e+25,3.8086354967239e+26,0.65,0.6709999999999999,0.0636,5567.0,96.70700000000001,111.36200000000001,131179671,0.23800000000000002,19.945999999999998,57247,1385.0,115.28
10961485.0,99.764,10989412.0,11391320.0,12140372.0,12153412.0,12153412.0,11988599.0,12053032.0,12128317.0,7785536.0,178.245,1.023,2.3265090146545e+25,3.8916898361438e+26,0.632,0.644,0.0632,5071.0,97.36,112.015,131577547,0.235,19.878,54171,1568.0,115.785
11038383.0,99.764,11058650.0,11466416.0,12146892.0,12153412.0,12153412.0,12029802.0,12153412.0,12153412.0,7785536.0,178.245,0.772,3.9261983366746e+25,4.0252804603669004e+26,0.616,0.635,0.0647,5865.0,98.009,112.65700000000001,131919320,0.233,19.881,54098,1135.0,118.34700000000001
11110320.0,99.764,11127887.0,11537046.0,12150152.0,12153412.0,12153412.0,12060705.0,12153412.0,12153412.0,7785536.0,178.245,0.976,9.4584506834277e+25,4.307381431105e+26,0.599,0.556,0.0621,4901.0,98.584,113.215,132146970,0.22899999999999998,19.884,49748,1065.0,122.066
11177617.0,99.764,11197124.0,11603209.0,12151782.0,12153412.0,12153412.0,12083881.0,12153412.0,12153412.0,7785536.0,178.245,1.0979999999999999,1.2143554389736e+26,4.5091692864233e+26,0.5820000000000001,0.40399999999999997,0.0602,5209.0,99.06200000000001,113.667,132395724,0.226,19.797,55661,1676.0,124.65100000000001
11240571.0,99.764,11266362.0,11664905.0,12152597.0,12153412.0,12153412.0,12101264.0,12153412.0,12153412.0,7785536.0,178.245,1.012,1.0126808522523e+26,4.6972671452632e+26,0.564,0.231,0.0598,5139.0,99.515,114.084,132263407,0.222,19.784000000000002,57409,1364.0,125.588
11384196.0,99.854,11379377.0,11806866.0,12809677.0,12591193.0,12810084.0,12442637.0,12341032.0,12481748.0,9098881.0,208.31400000000002,1.294,1.2071955952834e+26,5.0366198642979e+26,0.546,0.079,0.06,4025.0,99.96700000000001,114.491,132430843,0.218,19.869,56376,1439.0,124.863
11656547.0,99.911,11563688.0,12079528.0,14207655.0,13741934.0,14317304.0,13233386.0,12834207.0,13297898.0,11237757.0,257.282,0.907,1.1277691773942e+26,5.4197468022459996e+26,0.527,-0.051,0.0597,3829.0,100.39399999999999,114.86200000000001,132872067,0.215,19.817,54457,1649.0,120.74700000000001
11911327.0,99.911,11748000.0,12340298.0,14906644.0,14892674.0,15249153.0,13826448.0,13327381.0,13990754.0,11237757.0,257.282,0.9670000000000001,7.0977859130431e+25,5.5546143198241005e+26,0.507,-0.207,0.0575,3733.0,100.715,115.119,133244426,0.21100000000000002,19.816,52027,1486.0,117.345
12149669.0,99.911,11932311.0,12589178.0,15256138.0,15605633.0,15605633.0,14271244.0,13820556.0,14560317.0,11237757.0,257.282,1.012,4.5549480042626e+25,5.7768977552399005e+26,0.484,-0.402,0.0553,3834.0,100.932,115.26,133118594,0.207,19.852,48037,909.799,115.05
12372634.0,99.911,12116622.0,12826166.0,15430885.0,15605633.0,15605633.0,14604841.0,14313730.0,15006587.0,11237757.0,257.282,0.902,4.5731676498415e+25,6.0240034009172e+26,0.46,-0.639,0.053,3133.0,101.042,115.28299999999999,133405582,0.203,19.914,44312,1599.0,115.023
12581215.0,99.911,12300934.0,13051264.0,15518259.0,15605633.0,15605633.0,14855039.0,14806905.0,15329562.0,11237757.0,257.282,0.789,3.6984534784294003e+25,6.1566686150884994e+26,0.43200000000000005,-0.872,0.052000000000000005,3358.0,101.10799999999999,115.25,133238200,0.19899999999999998,19.909000000000002,44826,1124.0,116.613
12776339.0,99.911,12477750.0,13264470.0,15561946.0,15605633.0,15605633.0,15042687.0,15300079.0,15529244.0,11237757.0,257.282,1.052,2.7081291580088e+25,6.2557031713911e+26,0.40399999999999997,-1.0270000000000001,0.0533,3690.0,101.228,115.257,133227200,0.19399999999999998,19.881,49483,1274.0,117.844
12958874.0,99.911,12625030.0,13466269.0,15583789.0,15605633.0,15605633.0,15183424.0,15605633.0,15605633.0,10940245.0,234.498,0.835,5.7412117837912e+25,6.6452533786805e+26,0.375,-1.09,0.054000000000000006,3678.0,101.37799999999999,115.28200000000001,133325946,0.19,19.976,45704,1335.0,119.961
13129632.0,99.911,12772309.0,13658566.0,15594711.0,15605633.0,15605633.0,15288976.0,15605633.0,15605633.0,10757986.0,221.922,0.875,9.9333930395927e+25,7.1028960118676e+26,0.34600000000000003,-1.105,0.0535,3238.0,101.5,115.266,131454644,0.185,19.971,43007,1499.0,121.73299999999999
13289374.0,99.911,12919588.0,13841361.0,15600172.0,15605633.0,15605633.0,15368140.0,15605633.0,15605633.0,10757986.0,221.922,0.804,7.3522140356042e+25,7.2636924282577e+26,0.316,-1.1340000000000001,0.0514,3401.0,101.53,115.145,131144985,0.18,19.998,49992,1489.0,123.67
13438810.0,99.911,13066867.0,14014654.0,15602902.0,15605633.0,15605633.0,15427513.0,15605633.0,15605633.0,10757986.0,221.922,0.7609999999999999,6.4759343609781e+25,7.4581276460249e+26,0.285,-1.185,0.0501,3173.0,101.50200000000001,114.95299999999999,131165498,0.174,20.004,35653,1155.0,124.07
13600740.0,99.91799999999999,13225583.0,14200580.0,15775812.0,15719996.0,15777178.0,15557816.0,15654646.0,15691405.0,11101075.0,228.99900000000002,0.675,6.4950291805936e+25,7.7601298565995e+26,0.254,-1.22,0.0502,3180.0,101.477,114.749,129805175,0.16899999999999998,20.032,42781,1205.0,123.947
13970967.0,99.955,13497316.0,14595011.0,17557535.0,16964538.0,17586809.0,16503176.0,16188021.0,16612558.0,14491611.0,298.941,1.01,8.785393724432399e+25,8.1914052423706e+26,0.223,-1.22,0.0504,2330.0,101.463,114.542,129341895,0.16399999999999998,20.043,45798,1263.0,123.693
14317308.0,99.955,13769049.0,14971911.0,18448397.0,18209080.0,18774169.0,17212197.0,16721396.0,17400368.0,14491611.0,298.941,1.071,5.6954239304761e+25,8.3770450220823e+26,0.192,-1.147,0.0518,2545.0,101.51100000000001,114.385,128870472,0.158,20.043,45877,1441.0,123.8
14641305.0,99.955,14040783.0,15331279.0,18893828.0,19339258.0,19339258.0,17743962.0,17254771.0,18054833.0,14491611.0,298.941,1.091,1.3105967087353002e+26,8.380539617451201e+26,0.163,-1.0170000000000001,0.0526,2969.0,101.59,114.249,128098998,0.154,20.077,46895,1294.0,124.251
14944399.0,99.955,14312516.0,15673116.0,19116543.0,19339258.0,19339258.0,18142786.0,17788146.0,18575955.0,14491611.0,298.941,1.788,1.0788574268224e+26,8.5995976362138e+26,0.136,-0.8540000000000001,0.0529,2897.0,101.68299999999999,114.119,127845053,0.149,20.07,52361,1506.0,125.036
15227938.0,99.955,14584249.0,15997422.0,19227901.0,19339258.0,19339258.0,18441904.0,18321521.0,18963733.0,14491611.0,298.941,1.0170000000000001,1.1662292340165e+26,8.8912903752384e+26,0.111,-0.6859999999999999,0.053,2966.0,101.78,113.984,127667260,0.14400000000000002,20.083,46859,1617.0,122.527
15493185.0,99.955,14855983.0,16304197.0,19283579.0,19339258.0,19339258.0,18666243.0,18854896.0,19218168.0,13758207.0,246.516,1.252,1.8574011126102e+26,9.486981677183601e+26,0.086,-0.565,0.0518,2732.0,101.821,113.786,127450177,0.139,20.048,44418,1011.0,121.008
15741319.0,99.955,15127716.0,16593440.0,19311419.0,19339258.0,19339258.0,18834497.0,19339258.0,19339258.0,12643432.0,188.826,0.795,2.3599844262662e+26,9.9766718775853e+26,0.062,-0.504,0.0508,2511.0,101.818,113.535,126645847,0.134,20.08,38342,889.345,121.10799999999999
15973444.0,99.955,15390666.0,16865153.0,19325339.0,19339258.0,19339258.0,18960687.0,19339258.0,19339258.0,12643432.0,188.826,1.038,2.2742809281985e+26,1.0107708352289e+27,0.039,-0.516,0.0492,2541.0,101.745,113.206,125839267,0.129,20.082,44095,1349.0,121.53399999999999
16190593.0,99.955,15630195.0,17119901.0,19332298.0,19339258.0,19339258.0,19055330.0,19339258.0,19339258.0,12643432.0,188.826,0.857,2.2316130722686e+26,1.0193548829524e+27,0.015,-0.57,0.0486,2585.0,101.646,112.84299999999999,124202298,0.124,20.03,44472,1554.0,121.286
16393733.0,99.955,15869723.0,17359195.0,19335778.0,19339258.0,19339258.0,19126312.0,19339258.0,19339258.0,12643432.0,188.826,0.9209999999999999,1.1166725943313999e+26,1.060133712518e+27,-0.008,-0.613,0.049,2560.0,101.566,112.492,123144360,0.11900000000000001,20.052,45453,1348.0,121.31
16583767.0,99.955,16109251.0,17583036.0,19337518.0,19339258.0,19339258.0,19179549.0,19339258.0,19339258.0,12643432.0,188.826,0.7340000000000001,8.5205307133257e+25,1.0818859251983999e+27,-0.031,-0.6579999999999999,0.0483,2646.0,101.45700000000001,112.10700000000001,122345250,0.114,20.083,45961,1178.0,122.14
