activeaddresses,difficulty90mom,fee_to_rewardUSD,hashrate3mom,median_transaction_feeUSD,mining_profitability,price30emaUSD,price3wmaUSD,price7wmaUSD,price90emaUSD,transactionvalueUSD,priceUSD
75756,3716190.0,0.867,6431393708788.0,0.0474,7220.0,61.215,91.616,88.156,39.444,2592.0,94.715
91875,3716190.0,1.338,3737454649762.0,0.0539,7990.0,64.217,100.288,93.861,40.945,4400.0,107.749
107142,3716190.0,1.5959999999999999,5716892007375.0,0.06,8852.0,67.816,111.70299999999999,101.34200000000001,42.681999999999995,4478.0,120.00299999999999
108890,3716190.0,1.9480000000000002,-10229656991704.0,0.0618,8777.0,71.413,119.74,108.257,44.46,4249.0,123.56200000000001
100034,4025422.0,1.432,-10030142156358.0,0.0643,9950.0,75.10600000000001,125.52,115.09700000000001,46.31100000000001,4348.0,128.664
83086,4693363.0,0.9470000000000001,1557847201520.0,0.0671,8923.0,78.913,130.53799999999998,121.79700000000001,48.24,3458.0,134.114
87097,4693363.0,1.3019999999999998,7437559507776.0,0.071,9411.0,82.98899999999999,137.188,128.822,50.303000000000004,2445.0,142.08
113894,4555363.0,1.183,11532678823846.0,0.0818,10124.0,88.18700000000001,151.49200000000002,139.32399999999998,52.792,4044.0,163.561
112075,4423450.0,1.11,3283429025417.0,0.0977,13352.0,95.104,175.898,155.325,55.926,6073.0,195.39700000000002
133453,4423450.0,1.34,7496489193464.0,0.0892,12305.0,100.484,181.642,163.972,58.62,8125.0,178.5
124611,4423450.0,1.5630000000000002,2538645038635.0,0.0575,7092.0,101.42,149.566,154.655,59.858999999999995,4028.0,115.0
102963,4423450.0,1.291,-1423364049179.0,0.0462,6360.0,100.84100000000001,114.306,140.006,60.575,2789.0,92.446
82837,4423450.0,0.958,-7293632513137.0,0.0492,6595.0,100.686,99.199,128.14700000000002,61.407,2395.0,98.435
71397,4423450.0,1.38,-4250107444746.0,0.0459,5779.0,100.116,94.14399999999999,115.915,62.076,1393.0,91.84899999999999
100248,4423450.0,1.785,-1693893421292.0,0.0436,5865.0,99.277,90.57600000000001,104.29299999999999,62.626999999999995,1672.0,87.10799999999999
100365,4423450.0,1.165,5141784860022.0,0.0375,4937.0,97.713,81.865,92.384,62.898999999999994,1984.0,75.043
105254,4788726.0,1.876,6015946771029.0,0.0389,5006.0,96.42399999999999,78.399,85.447,63.225,2375.0,77.734
82114,5724746.0,1.148,10156784778509.0,0.0473,4878.0,96.31200000000001,85.758,86.345,63.917,11864.0,94.679
105015,5724746.0,1.594,-8135858856406.0,0.0534,6198.0,96.98200000000001,97.865,90.97399999999999,64.857,3353.0,106.7
74501,5724746.0,1.19,-2888915113625.0,0.0572,6887.0,98.111,108.586,97.039,65.94800000000001,2602.0,114.48
69875,5724746.0,0.745,4429659349806.0,0.0571,6616.0,99.155,113.09100000000001,102.484,67.01,2530.0,114.295
91717,5724746.0,1.204,12594521623766.0,0.0568,6062.0,100.083,113.945,106.93799999999999,68.033,3960.0,113.535
93177,5787141.0,1.4409999999999998,8181190101789.0,0.0604,7056.0,101.41799999999999,117.28399999999999,112.259,69.192,3176.0,120.78
102538,6005521.0,1.5230000000000001,-2361467630802.0,0.0674,7469.0,103.572,126.58200000000001,119.45200000000001,70.634,4566.0,134.8
90770,6005521.0,1.393,-1150289940853.0,0.0699,8539.0,105.905,134.933,125.84100000000001,72.153,3672.0,139.74
86205,6005521.0,0.9440000000000001,6216348552990.0,0.0665,7248.0,107.65,135.519,128.923,73.48899999999999,2893.0,132.945
78259,6005521.0,1.054,-1273139055118.0,0.0632,6431.0,108.854,130.763,129.41,74.65,2291.0,126.316
118060,6005521.0,0.7390000000000001,-220308234489.0,0.062,7773.0,109.834,126.285,128.907,75.736,1703.0,124.045
86965,6005521.0,1.044,-144428665749.0,0.0653,7263.0,111.171,127.681,129.684,76.94,4764.0,130.56
76917,6885639.0,1.217,6360100736581.0,0.0672,6393.0,112.67399999999999,131.42600000000002,130.829,78.205,2824.0,134.465
83615,7107518.0,1.074,3888969788192.0,0.0623,6340.0,113.447,128.912,129.035,79.226,3054.0,124.662
81968,7107518.0,1.548,-8415142261588.0,0.0555,5352.0,113.29299999999999,119.48899999999999,124.2,79.925,1811.0,111.04899999999999
82857,7107518.0,1.3130000000000002,-8672397671072.0,0.0513,5046.0,112.609,109.14,118.3,80.426,1610.0,102.694
69993,7107518.0,1.139,-382449548104.0,0.0525,5658.0,112.12,105.259,114.068,80.967,1047.0,105.04
72149,7107518.0,0.882,4806614291390.0,0.0567,6262.0,112.20700000000001,108.861,112.70100000000001,81.681,1435.0,113.464
85210,6960601.0,1.264,16403986534340.0,0.0565,5457.0,112.259,111.83,111.59700000000001,82.369,1810.0,113.005
109120,6800828.0,1.103,9534134440978.0,0.0552,5568.0,112.137,111.766,110.463,82.985,1910.0,110.375
102439,6800828.0,1.249,10070974659055.0,0.0548,5355.0,111.973,110.42299999999999,109.994,83.57,1799.0,109.595
81940,6800828.0,1.585,-4040263418795.0,0.0542,5442.0,111.744,109.137,109.77,84.116,1135.0,108.42
84341,6800828.0,1.476,-570115103707.0,0.0553,5770.0,111.666,109.675,110.17,84.696,1487.0,110.54
80919,6800828.0,1.341,2069534742702.0,0.0563,5926.0,111.72,111.16799999999999,110.78,85.30799999999999,1054.0,112.50299999999999
69607,7025666.0,1.3319999999999999,8484962315835.0,0.11199999999999999,5199.0,111.721,111.79299999999999,110.932,85.88799999999999,958.6569999999999,111.738
82796,7911793.0,1.331,11931413109300.0,0.0561,5179.0,111.755,112.117,111.272,86.46799999999999,2074.0,112.241
83723,7911793.0,1.472,3337814958577.0,0.0543,4670.0,111.553,110.354,110.73700000000001,86.955,1303.0,108.635
84759,7911793.0,1.6909999999999998,-9748445588005.0,0.0523,4587.0,111.103,107.206,109.25,87.34200000000001,1228.0,104.575
84162,7911793.0,2.053,-14419736193697.0,0.0535,4982.0,110.839,106.464,108.54799999999999,87.774,1259.0,107.0
78453,7911793.0,1.361,-4702966149453.0,0.0552,5231.0,110.816,108.34200000000001,108.77,88.273,1620.0,110.492
68371,7911793.0,1.054,-151260695607.0,0.0564,5206.0,110.945,111.071,109.574,88.81299999999999,1618.0,112.815
64226,7547909.0,1.198,9189281152164.0,0.0565,4934.0,111.072,112.473,110.39,89.34200000000001,1003.0,112.905
71676,7536246.0,1.3330000000000002,-7352107559514.0,0.0566,4693.0,111.209,113.037,111.238,89.867,1263.0,113.2
82573,7536246.0,1.22,-3348248206882.0,0.0576,5631.0,111.471,114.191,112.571,90.425,1439.0,115.28
74802,7536246.0,1.2670000000000001,-1871033111026.0,0.0583,5211.0,111.80799999999999,115.63600000000001,114.01899999999999,91.00200000000001,1669.0,116.686
83266,7536246.0,1.285,11599922246533.0,0.0593,5784.0,112.25200000000001,117.456,115.536,91.611,1406.0,118.696
84962,7536246.0,1.1340000000000001,17048574294821.0,0.0623,5588.0,113.04899999999999,121.315,118.11399999999999,92.336,1707.0,124.605
69624,7799742.0,1.137,6583907498662.0,0.0639,5608.0,113.99600000000001,125.18,120.96700000000001,93.11399999999999,1822.0,127.725
69657,8502400.0,0.7709999999999999,9128382665378.0,0.0644,5311.0,114.948,127.71700000000001,123.544,93.897,1216.0,128.75
73994,8502400.0,1.103,9493290402951.0,0.0642,5450.0,115.81299999999999,128.382,125.456,94.654,1611.0,128.355
76227,8502400.0,1.3719999999999999,1312414529869.0,0.0629,5226.0,116.45200000000001,127.10600000000001,126.169,95.337,1559.0,125.725
80558,8502400.0,1.23,1074481546805.0,0.0632,5342.0,117.096,126.516,126.686,96.021,1857.0,126.43
78228,8309035.0,1.053,-1409572364512.0,0.0636,5567.0,117.751,126.72,127.059,96.70700000000001,1385.0,127.245
75479,7785536.0,1.023,13857783424364.0,0.0632,5071.0,118.31,126.698,126.92,97.36,1568.0,126.42399999999999
67806,7785536.0,0.772,15489283588734.0,0.0647,5865.0,118.865,126.803,126.839,98.009,1135.0,126.90899999999999
65828,7785536.0,0.976,23874145235977.0,0.0621,4901.0,119.205,125.441,126.09200000000001,98.584,1065.0,124.135
79854,7785536.0,1.0979999999999999,14180808966517.0,0.0602,5209.0,119.27799999999999,122.696,124.561,99.06200000000001,1676.0,120.333
78631,7785536.0,1.012,9160453307476.0,0.0598,5139.0,119.304,120.64299999999999,123.15299999999999,99.515,1364.0,119.685
78667,9098881.0,1.294,11791906947107.0,0.06,4025.0,119.355,119.99799999999999,122.064,99.96700000000001,1439.0,120.096
73267,11237757.0,0.907,18011775326687.0,0.0597,3829.0,119.35700000000001,119.67299999999999,121.025,100.39399999999999,1649.0,119.38799999999999
73768,11237757.0,0.9670000000000001,-83024613822.0,0.0575,3733.0,119.07700000000001,117.319,119.17200000000001,100.715,1486.0,115.014
58257,11237757.0,1.012,-7200317034899.0,0.0553,3834.0,118.529,113.52799999999999,116.62,100.932,909.799,110.585
56600,11237757.0,0.902,-6747607856569.0,0.053,3133.0,117.71700000000001,108.99799999999999,113.488,101.042,1599.0,105.935
60963,11237757.0,0.789,10661898948623.0,0.052000000000000005,3358.0,116.836,105.772,110.537,101.10799999999999,1124.0,104.06
66609,11237757.0,1.052,-499563462044.0,0.0533,3690.0,116.17200000000001,105.62,108.792,101.228,1274.0,106.555
63763,10940245.0,0.835,14682284101034.0,0.054000000000000006,3678.0,115.648,106.887,107.889,101.37799999999999,1335.0,108.05
66341,10757986.0,0.875,19081852056562.0,0.0535,3238.0,115.087,107.24799999999999,107.14,101.5,1499.0,106.945
75762,10757986.0,0.804,5842878220757.0,0.0514,3401.0,114.29799999999999,105.084,105.81299999999999,101.53,1489.0,102.855
53810,10757986.0,0.7609999999999999,-12653629748875.0,0.0501,3173.0,113.391,102.234,104.26899999999999,101.50200000000001,1155.0,100.25
48785,11101075.0,0.675,-8011504021706.0,0.0502,3180.0,112.55,100.73700000000001,103.12,101.477,1205.0,100.355
56902,14491611.0,1.01,21344121415690.0,0.0504,2330.0,111.795,100.583,102.29299999999999,101.463,1263.0,100.846
63562,14491611.0,1.071,6445615485804.0,0.0518,2545.0,111.27,102.17200000000001,102.285,101.51100000000001,1441.0,103.663
69145,14491611.0,1.091,-25260034317934.0,0.0526,2969.0,110.87299999999999,103.914,102.741,101.59,1294.0,105.104
67644,14491611.0,1.788,-15317715027055.0,0.0529,2897.0,110.54700000000001,105.225,103.48299999999999,101.68299999999999,1506.0,105.82600000000001
69098,14491611.0,1.0170000000000001,7640045439198.0,0.053,2966.0,110.258,105.829,104.32600000000001,101.78,1617.0,106.072
58577,13758207.0,1.252,47377681794941.0,0.0518,2732.0,109.833,104.83,104.454,101.821,1011.0,103.671
52055,12643432.0,0.795,25141227400375.0,0.0508,2511.0,109.307,103.075,103.962,101.818,889.345,101.679
64862,12643432.0,1.038,-4889152060948.0,0.0492,2541.0,108.609,100.41,102.62200000000001,101.745,1349.0,98.478
61381,12643432.0,0.857,-20145133703473.0,0.0486,2585.0,107.876,98.396,101.059,101.646,1554.0,97.24700000000001
64996,12643432.0,0.9209999999999999,-260848407779.0,0.049,2560.0,107.238,97.82799999999999,99.913,101.566,1348.0,98.0
61024,12643432.0,0.7340000000000001,6651343605750.0,0.0483,2646.0,106.552,97.17399999999999,98.671,101.45700000000001,1178.0,96.6
68613,12643432.0,1.129,17111760449712.0,0.0461,2374.0,105.62899999999999,94.654,96.669,101.25399999999999,1228.0,92.242
60981,13482018.0,0.5770000000000001,-2526962678389.0,0.0446,2292.0,104.574,91.488,94.421,100.991,1295.0,89.28299999999999
50492,14639503.0,0.759,21974001944071.0,0.0449,1973.0,103.62299999999999,90.04899999999999,92.824,100.74600000000001,1191.0,89.829
68676,14639503.0,0.613,272574841457.0,0.0428,2033.0,102.461,87.62700000000001,90.595,100.413,1893.0,85.60799999999999
64158,14639503.0,0.925,971789450304.0,0.0416,1929.0,101.21799999999999,85.109,88.22399999999999,100.035,1541.0,83.204
66024,14639503.0,0.612,3363429883967.0,0.0407,2107.0,99.941,82.714,85.91,99.626,1863.0,81.42399999999999
60868,14330271.0,0.565,20275464419923.0,0.0392,1745.0,98.555,80.23899999999999,83.447,99.161,1908.0,78.461
60509,13662329.0,0.6970000000000001,20318542655930.0,0.0365,1830.0,96.90799999999999,76.232,80.271,98.586,2109.0,73.017
56535,13662329.0,0.637,10234851292078.0,0.033,1642.0,94.914,70.416,76.027,97.87,1376.0,66.0
48847,13662329.0,0.397,20487027358837.0,0.0349,1573.0,93.29,69.045,73.55199999999999,97.25200000000001,1469.0,69.751
63045,13662329.0,0.682,12277696387504.0,0.0368,1785.0,92.01700000000001,71.025,72.745,96.73100000000001,1546.0,73.54899999999999
67986,13662329.0,0.7490000000000001,15190129926284.0,0.0362,1654.0,90.757,72.388,72.10300000000001,96.198,2053.0,72.494
64858,13662329.0,0.541,-10233002681983.0,0.038,1892.0,89.804,74.417,72.719,95.75399999999999,2109.0,75.98899999999999
73357,18434387.0,0.809,41471960910107.0,0.0407,1485.0,89.26799999999999,78.161,74.906,95.441,2003.0,81.5
78451,18489876.0,0.7959999999999999,23336725255508.0,0.0425,1449.0,88.993,82.331,77.859,95.211,1792.0,84.999
63116,18489876.0,0.852,-6222744545959.0,0.044000000000000004,1830.0,88.935,85.964,81.15899999999999,95.055,2026.0,88.095
48402,18489876.0,0.5329999999999999,-20407002933050.0,0.0441,1731.0,88.885,87.609,83.684,94.90299999999999,1459.0,88.156
62325,18489876.0,0.544,-10769855346828.0,0.0446,1698.0,88.911,88.715,85.837,94.78,1698.0,89.295
66221,18124600.0,0.871,29072649828725.0,0.045,1693.0,88.977,89.42,87.585,94.67299999999999,2162.0,89.925
63007,17188580.0,0.73,-3928049552411.0,0.0444,1902.0,88.964,89.245,88.42299999999999,94.544,2351.0,88.775
63178,17188580.0,0.924,10838256953808.0,0.0432,1543.0,88.804,87.821,88.23200000000001,94.366,2105.0,86.48299999999999
58759,17188580.0,0.494,-446504167006.0,0.0419,1643.0,88.48299999999999,85.542,87.20100000000001,94.135,1859.0,83.838
52399,17188580.0,0.494,22104025150010.0,0.0419,1644.0,88.185,84.289,86.21700000000001,93.90899999999999,1222.0,83.85799999999999
51123,17188580.0,0.494,14602076161372.0,0.0419,1731.0,87.90799999999999,83.87,85.391,93.689,1164.0,83.889
60318,18207397.0,0.7909999999999999,42367909364164.0,0.0421,1337.0,87.662,83.98899999999999,84.771,93.478,1892.0,84.1
64299,22282665.0,0.607,2257192233564.0,0.0426,1256.0,87.506,84.635,84.62200000000001,93.29700000000001,2245.0,85.24
65888,22282665.0,0.8909999999999999,-18884866549033.0,0.0432,1552.0,87.436,85.64200000000001,84.936,93.146,1844.0,86.425
66440,22282665.0,0.92,-23811846581243.0,0.0439,1361.0,87.464,86.95200000000001,85.696,93.03,1680.0,87.875
62886,22282665.0,0.495,12639454512406.0,0.0446,1451.0,87.57600000000001,88.292,86.736,92.946,1872.0,89.193
51988,22282665.0,0.7090000000000001,36992399157282.0,0.0443,1549.0,87.63600000000001,88.63,87.414,92.848,1101.0,88.506
49180,22282665.0,0.5670000000000001,43730997966003.0,0.0442,1326.0,87.682,88.544,87.887,92.75,1456.0,88.353
67474,21402546.0,0.682,1915920911702.0,0.0456,1602.0,87.912,89.822,88.92200000000001,92.71600000000001,1626.0,91.241
69870,21180668.0,0.763,29163942941250.0,0.0465,1595.0,88.243,91.664,90.155,92.72399999999999,2213.0,93.05
80900,21180668.0,1.03,19798805331585.0,0.048,1529.0,88.744,94.223,91.846,92.796,1665.0,96.0
114305,21180668.0,0.862,42088370835778.0,0.0479,1440.0,89.204,95.446,93.164,92.863,2153.0,95.875
74758,21180668.0,0.605,-3364660118018.0,0.0477,1611.0,89.61,95.706,94.102,92.921,1679.0,95.495
60484,24068106.0,0.62,19374252183407.0,0.0477,1272.0,89.98100000000001,95.49700000000001,94.78299999999999,92.975,1402.0,95.37200000000001
60253,27316473.0,0.7020000000000001,18211417678028.0,0.0473,1351.0,90.27600000000001,94.98200000000001,95.014,93.01,1114.0,94.551
73171,27316473.0,0.588,67542954129491.0,0.0477,1283.0,90.611,95.14200000000001,95.251,93.064,1585.0,95.46
71546,27316473.0,0.873,19479372601550.0,0.0484,1365.0,91.016,96.024,95.696,93.148,1347.0,96.89200000000001
75667,27316473.0,0.6759999999999999,35524289651595.0,0.0487,1299.0,91.427,96.902,96.12700000000001,93.241,1376.0,97.39
72376,27316473.0,0.9520000000000001,3751225824374.0,0.048,1388.0,91.71799999999999,96.57799999999999,96.145,93.3,1191.0,95.932
64632,27316473.0,0.8959999999999999,53172699261707.0,0.0471,1178.0,91.876,95.29799999999999,95.72200000000001,93.319,1170.0,94.179
59304,27091635.0,0.564,16547353983326.0,0.0467,1341.0,91.973,94.072,95.147,93.321,924.5160000000001,93.381
54134,26205509.0,0.608,41207288542940.0,0.0465,1268.0,92.042,93.34200000000001,94.557,93.315,1027.0,93.038
103392,26205509.0,0.47,19754765169621.0,0.047,1234.0,92.16799999999999,93.571,94.258,93.329,1576.0,93.98899999999999
74994,28625071.0,0.648,18800623509857.0,0.0475,1132.0,92.346,94.305,94.25,93.365,2320.0,94.93799999999999
78215,39623082.0,1.045,33266263122568.0,0.0481,946.112,92.601,95.45700000000001,94.65,93.429,2493.0,96.29299999999999
75757,39623082.0,1.472,9493290618673.0,0.0485,989.582,92.882,96.396,95.25399999999999,93.506,1363.0,96.95200000000001
82518,39623082.0,1.1079999999999999,43398495284702.0,0.0483,954.078,93.118,96.637,95.72,93.573,1462.0,96.54299999999999
61411,39623082.0,0.607,32982712440892.0,0.0484,994.908,93.355,96.73700000000001,96.164,93.64399999999999,1714.0,96.796
57548,39623082.0,0.9420000000000001,58603958728172.0,0.0485,986.18,93.585,96.818,96.51799999999999,93.71600000000001,1345.0,96.925
78551,39623082.0,1.09,33610485803822.0,0.049,946.13,93.87,97.43799999999999,97.00200000000001,93.81,1526.0,97.99600000000001
79844,39623082.0,0.716,252492082054.0,0.0506,1040.0,94.336,99.369,98.118,93.97,1547.0,101.101
82676,39623082.0,0.654,24332545903484.0,0.0526,1026.0,95.03200000000001,102.588,100.01700000000001,94.215,2207.0,105.11
83887,39623082.0,0.715,48779997297918.0,0.0536,1139.0,95.823,105.53200000000001,102.146,94.50299999999999,1319.0,107.292
81888,39359585.0,0.6890000000000001,76067722778671.0,0.0531,967.278,96.48700000000001,106.339,103.61200000000001,94.758,1579.0,106.115
64388,43963386.0,0.605,24547908646685.0,0.0529,918.683,97.087,106.15299999999999,104.65700000000001,95.0,1150.0,105.79899999999999
68616,53596648.0,0.7979999999999999,5360672991102.0,0.0538,791.645,97.76899999999999,106.78200000000001,105.846,95.279,1337.0,107.66
75772,53596648.0,0.977,-13458014112863.0,0.0543,863.041,98.47399999999999,107.867,106.91,95.574,1378.0,108.695
95012,53596648.0,0.937,18018556402842.0,0.0559,870.538,99.339,110.11200000000001,108.387,95.932,1630.0,111.875
83875,53596648.0,5.551,39427426577333.0,0.0576,975.1110000000001,100.367,113.04700000000001,110.33,96.35700000000001,1395.0,115.28
74884,53596648.0,0.5710000000000001,95586603783288.0,0.0579,882.6110000000001,101.36200000000001,114.965,112.037,96.78399999999999,5171.0,115.785
89611,53596648.0,0.852,98652416324505.0,0.0592,945.862,102.458,116.98200000000001,114.08,97.258,1573.0,118.34700000000001
88163,53596648.0,0.56,122489277149720.0,0.061,1007.0,103.723,119.779,116.617,97.803,2244.0,122.066
56999,53596648.0,0.452,129375124777280.0,0.0623,919.0160000000001,105.073,122.73899999999999,119.21799999999999,98.39299999999999,2191.0,124.65100000000001
62790,53596648.0,0.878,78948246160660.0,0.0628,938.4060000000001,106.397,124.689,121.448,98.991,1985.0,125.588
72100,52283304.0,0.642,-45468301286433.0,0.0624,961.409,107.588,125.069,122.89200000000001,99.56,2262.0,124.863
76878,66129113.0,0.662,-584127959988.0,0.0604,658.4939999999999,108.43700000000001,122.925,122.844,100.025,2100.0,120.74700000000001
70425,71327385.0,0.726,5466498123639.0,0.0587,723.439,109.012,119.73100000000001,121.75,100.406,1706.0,117.345
73269,71327385.0,0.721,157245702996470.0,0.0575,677.4060000000001,109.40100000000001,116.764,120.02600000000001,100.728,1318.0,115.05
62593,71327385.0,0.6729999999999999,-44703302009600.0,0.0575,593.3380000000001,109.764,115.419,118.414,101.042,1397.0,115.023
56485,71327385.0,0.664,-64453866315907.0,0.0583,691.0980000000001,110.206,115.822,117.45,101.384,995.6089999999999,116.613
73995,71327385.0,0.6,1868921726966.0,0.0589,758.6460000000001,110.698,116.963,117.08200000000001,101.74600000000001,2096.0,117.844
70670,71327385.0,0.534,132316660641870.0,0.06,685.7280000000001,111.296,118.697,117.51899999999999,102.146,1462.0,119.961
74675,71327385.0,0.451,163469736010600.0,0.0609,736.4860000000001,111.969,120.494,118.574,102.57700000000001,2049.0,121.73299999999999
77029,71327385.0,0.569,120624004330450.0,0.0618,724.8580000000001,112.72399999999999,122.406,120.07799999999999,103.04,1659.0,123.67
66572,71327385.0,0.41100000000000003,53274912850783.0,0.062,711.428,113.456,123.54700000000001,121.45700000000001,103.50200000000001,1807.0,124.07
54053,71220034.0,0.37200000000000005,91619883127170.0,0.062,735.547,114.133,123.94200000000001,122.48200000000001,103.95200000000001,1645.0,123.947
54801,93289290.0,0.609,209133827826900.0,0.0618,501.532,114.75,123.84,123.126,104.38600000000001,925.232,123.693
69774,93289290.0,1.062,78780507298877.0,0.0619,495.68,115.334,123.789,123.54299999999999,104.81200000000001,1657.0,123.8
73046,93289290.0,6.352,18119544203674.0,0.0621,631.594,115.90899999999999,124.007,123.86,105.24,1167.0,124.251
79094,93289290.0,2.5469999999999997,-254918850667580.0,0.0625,609.765,116.49799999999999,124.568,124.221,105.675,1731.0,125.036
79120,93289290.0,1.901,94826263745732.0,0.0613,556.1569999999999,116.887,123.65,123.836,106.045,1701.0,122.527
77102,93289290.0,0.539,130948769555410.0,0.0605,568.055,117.15299999999999,122.185,123.11200000000001,106.374,1516.0,121.008
66368,93289290.0,0.565,202026343879320.0,0.0606,537.864,117.40799999999999,121.311,122.522,106.698,1032.0,121.10799999999999
63585,93289290.0,0.517,63123764549176.0,0.0608,548.75,117.67399999999999,121.304,122.141,107.024,1171.0,121.53399999999999
80538,93289290.0,0.7490000000000001,125396348894770.0,0.0606,536.288,117.90700000000001,121.339,121.774,107.337,1856.0,121.286
78401,93289290.0,0.5770000000000001,113096132198080.0,0.0607,546.616,118.12700000000001,121.339,121.50299999999999,107.64399999999999,1853.0,121.31
78497,106465498.0,0.602,181695401353570.0,0.0611,482.51300000000003,118.385,121.721,121.545,107.963,1900.0,122.14
78179,129479942.0,0.67,191404528845890.0,0.0613,360.376,118.661,122.257,121.818,108.286,1605.0,122.652
78099,128641356.0,1.83,96498742590172.0,0.0612,433.501,118.9,122.427,122.01799999999999,108.595,1798.0,122.374
68927,127483871.0,0.588,-64621438808436.0,0.0616,439.79900000000004,119.178,122.833,122.375,108.916,1592.0,123.20100000000001
71309,127483871.0,0.607,-86491067516198.0,0.0617,405.264,119.445,123.125,122.68799999999999,109.23299999999999,1658.0,123.325
80455,127483871.0,0.63,-68708396052858.0,0.0615,416.74199999999996,119.678,123.167,122.869,109.537,2194.0,123.05
89789,127483871.0,0.833,123093243421580.0,0.0617,424.534,119.916,123.257,123.068,109.84100000000001,2338.0,123.374
105735,127483871.0,0.8320000000000001,18522773362483.0,0.0564,411.47,119.456,118.021,120.544,109.905,2193.0,112.777
90270,127483871.0,0.733,283084886496690.0,0.0543,364.0,118.749,112.40700000000001,117.286,109.874,1689.0,108.50399999999999
77846,127483871.0,0.5489999999999999,29421850131779.0,0.0585,378.408,118.63799999999999,113.48,116.665,110.03200000000001,1817.0,117.03200000000001
65740,127483871.0,0.47600000000000003,142506744836400.0,0.0597,448.869,118.682,116.75,116.805,110.236,1170.0,119.311
61107,142793835.0,0.457,223110696154070.0,0.0597,323.004,118.726,118.959,117.098,110.436,1163.0,119.368
76596,167945920.0,0.831,110841123986730.0,0.0602,313.529,118.834,119.87700000000001,117.791,110.655,1870.0,120.405
76275,167945920.0,0.425,35055446375989.0,0.0608,328.32300000000004,119.014,120.837,118.882,110.896,1953.0,121.615
79518,163173863.0,0.677,-17792828895467.0,0.0614,325.842,119.264,122.052,120.355,111.16,2188.0,122.89299999999999
80597,163118374.0,0.645,206882196778730.0,0.0618,347.472,119.537,122.985,121.619,111.431,1644.0,123.50299999999999
79795,163118374.0,0.49200000000000005,249427684314740.0,0.0619,329.505,119.814,123.565,122.429,111.704,1967.0,123.83200000000001
66980,163118374.0,0.6,126931993811250.0,0.0621,365.899,120.094,123.935,123.07600000000001,111.977,1738.0,124.149
87654,163118374.0,0.557,405920883557450.0,0.0634,331.88199999999995,120.52799999999999,125.432,124.219,112.304,1779.0,126.822
82481,163118374.0,0.528,517931002224500.0,0.0651,361.001,121.147,128.024,125.919,112.695,2071.0,130.11700000000002
85587,163118374.0,0.594,562438091950860.0,0.0674,368.842,122.024,131.879,128.42700000000002,113.18,2255.0,134.739
93270,193751231.0,0.895,484408085172230.0,0.0681,276.728,122.939,134.70600000000002,130.836,113.686,2746.0,136.214
81452,241568374.0,0.87,126933130976360.0,0.0694,244.25900000000001,123.956,137.213,133.392,114.236,2525.0,138.704
86024,241568374.0,0.795,-45515096018739.0,0.0431,296.782,125.23100000000001,140.798,136.659,114.884,2298.0,143.72299999999998
92550,241568374.0,0.649,243283962996980.0,0.0769,302.903,127.08,147.968,141.757,115.741,2796.0,153.886
73525,240549557.0,0.5720000000000001,366488145016411.0,0.0787,285.41900000000004,129.032,153.914,146.653,116.655,2291.0,157.329
96421,236474289.0,0.711,435594812426283.0,0.0824,315.108,131.34,160.496,152.33,117.713,2902.0,164.81
109555,236474289.0,0.6779999999999999,273696195217580.0,0.0902,355.89,134.5,171.31599999999997,160.645,119.089,3365.0,180.31599999999997
108021,236474289.0,0.825,179493187698756.0,0.0957,363.024,138.172,183.287,170.109,120.679,3783.0,191.426
112118,236474289.0,0.9390000000000001,100299721455535.0,0.0198,349.796,141.233,186.66400000000002,176.146,122.10600000000001,3058.0,185.605
101195,236474289.0,0.865,-36974787733097.0,0.0181,325.28,143.054,178.507,176.47400000000002,123.147,8324.0,169.46900000000002
73938,342072179.0,0.774,1082548142208800.0,0.0173,197.291,144.984,173.90900000000002,176.75799999999998,124.242,2482.0,172.97
65295,359671827.0,1.2790000000000001,498545573804430.0,0.0178,239.458,147.142,175.11599999999999,177.725,125.43299999999999,2072.0,178.428
86596,359671827.0,0.71,454037555606236.0,0.0188,233.954,149.781,182.325,180.342,126.809,2393.0,188.042
85460,359671827.0,0.857,-847317291902430.0,0.0193,245.58700000000002,152.578,188.985,183.40200000000002,128.267,6529.0,193.13400000000001
95946,359671827.0,0.608,172590861951965.0,0.0196,270.194,155.351,193.503,186.613,129.746,2983.0,195.57
96937,359671827.0,0.5670000000000001,455506236889800.0,0.0391,259.781,157.95600000000002,195.24400000000003,189.71599999999998,131.196,2327.0,195.73
87053,356784389.0,0.672,671946881462180.0,0.0198,269.423,160.531,196.773,192.993,132.661,2810.0,197.87
77875,353536022.0,0.466,615966979191562.0,0.02,243.077,163.05200000000002,198.378,195.688,134.132,3299.0,199.6
83333,353536022.0,0.8490000000000001,-148776610439940.0,0.0203,254.81099999999998,165.601,200.792,198.172,135.636,3347.0,202.56
100572,353536022.0,1.056,12345026340632.0,0.0214,273.107,168.71099999999998,207.69,202.605,137.35399999999998,4799.0,213.80599999999998
117724,374915501.0,1.079,-484385792052849.0,0.0231,276.38,172.75599999999997,220.73,210.518,139.421,5047.0,231.403
131395,473536972.0,3.46,332792317658000.0,0.0248,250.637,177.628,236.91099999999997,221.28400000000002,141.814,4168.0,248.28400000000002
130493,473536972.0,3.4539999999999997,206460402457980.0,0.0274,251.43400000000003,183.84799999999998,258.341,236.602,144.72,5723.0,274.025
