0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,priceUSD
0.07416243374567988,0.015328666892217936,-0.048046298448051805,0.04270880416073353,0.0073207813905310885,-0.01425129522106646,0.0013546279204906383,-0.044263178406419815,-0.014403400106611113,-0.03619932782047978,0.021177692474190057,-0.006622834612156278,0.006848506996313181,-0.02053912290905191,-0.002977461925970715,-0.030957847544911272,0.015559143546729631,-0.0010352900542901038,0.023144529102885326,0.000745402198880254,0.026037965464656757,0.019697046652524402,-0.0016905399788992917,-0.00568649873926443,0.008473095069541605,-0.056551210426067325,0.012954015349705129,-1.0356306066479283e-05,0.00687066543232038,-0.002071408193431143,-0.03261520671532978,-0.008132482332694835,0.0021518708594887473,-0.023890314509804878,-0.020036095619726104,0.004907489217572476,-0.027432545721164554,-0.0006662237572086923,-0.012870360356541157,0.02373403750355596,-0.004087110008390591,0.017700511305867996,-0.020600040378429246,-0.021125171418223336,-0.0011476159882214858,-0.0045023642184483835,-0.01236005892251121,-0.03204874498017013,0.007080623678429924,0.006557018749749792,1
0.09484122794491445,0.0726709221841495,-0.07784016779681904,-0.014523344279849094,0.027038629492545683,-0.05301347523211088,0.05681679726945511,-0.009059921104340592,0.04742282857825734,-0.009911752141024908,-0.021274952726722033,0.04291896629307122,-0.03538116365601284,0.0006527905880073108,0.005647647032718952,-0.039318779158354376,-0.014899744229650496,-0.0230411210328579,0.01049176189142383,-0.06320033845225764,0.009927767640905801,0.01016093969131765,-0.00015014747879479642,0.016431878702949765,-0.005273667057039248,0.033438785533495,0.03101519156730479,-0.016811014894022362,-0.01863258385676009,0.010633750143080722,0.0403411618523735,0.004112714024534293,0.09245175508872677,-0.004616989131451485,0.024705734487483588,0.030236649790908666,-0.04802540842604364,0.03178145457059623,0.03663222477119609,0.01584861231502302,0.003420688183906795,-0.047543936761533234,0.013064980541081309,0.06567007532558193,0.006481690124968862,0.020321045716643275,0.007129719649037224,0.016320407608553744,0.013704973657947761,-0.04249144860297938,1
0.06488035348816384,0.028643052827068638,-0.03845350397875727,0.019064954311712404,0.02872513769199442,-0.014172937655971508,-0.0023126220704606307,-0.031473907884369746,-0.009466959843939526,-0.034115137683451625,0.01894147381307691,0.001119704023799274,-0.011523520773585448,-0.008834914562368273,-0.010111554331277757,0.00975682229500594,0.009475231530328554,-0.005914434410276624,-0.006353018843609835,0.03260863341366206,0.022947414009598672,-0.010477699531083936,-0.029815224847791758,0.013757978056108781,0.030872739946424442,-0.01770586696545393,-0.010356743165082801,0.026979850705096776,0.005668852464576564,-0.02314532221488766,-0.0005366722318366252,-0.008682491081012744,-0.03767511823159615,-0.03783464673689258,0.014933933406606191,0.00538931121048371,0.041578797105495474,-0.004927017535232086,0.012023786415377383,-0.0008634958428751105,0.014520791596229746,0.020284920368659067,0.00648127772642328,-0.01289589679485602,0.008115127442195872,-0.022119874170407942,-0.021992872609518835,0.012240574665481764,0.021045186640629845,-0.0337300731251163,1
0.06670135926419428,-0.11832546374426466,0.009314101639869225,0.034982810782899165,-0.0021905903814311567,0.012279837605126773,-0.0024722166075975167,0.0044469735205718555,0.012510750197820959,-0.012442634074010674,-0.023383489134128847,0.0008042358343906204,0.000249366225172697,-0.0037609765967015416,0.004161569212732583,0.01010307414617604,-0.040028126999769244,-0.014415686757589996,-0.012838163464483002,0.002300678360415162,-0.005190418499331438,0.013429600170394906,-0.0170280527659119,0.0037172188783219377,0.0009783083056349438,0.008189751898998376,-0.00036386439390395387,-0.00033821984333590595,0.01771033710012107,0.004136974916590425,-0.002836957427035395,-0.005539333406010731,-0.0038778138153119234,0.027246168408457058,0.014164591365973988,-0.006060790682593505,0.007575869718177587,-0.003129907339812503,-0.001977491934659918,-0.004408117620985531,0.011985830746202537,-0.0007865252710534126,0.0025374449502559744,0.005720396416463028,0.0024733326660044304,-0.0023017587884962055,-0.018648667206458473,-0.0023144950249480312,0.012274345524027917,-0.009087747695860682,1
0.06053950963644541,-0.10583245394315925,0.01150014556840546,0.031725306063244946,-0.005374599453781994,0.00638137995020541,-0.006996195041052865,-0.0014009494124086709,-0.0023038781112715008,-0.018730186238730313,-0.010995324017984524,-0.006249675270750629,0.005500960324324156,-0.0024221578476589876,0.006569503157641442,0.009332290363493702,-0.023148308841637998,-0.015189826565095944,-0.01599100165210758,0.0006658609070750897,-0.009166590767018258,0.023484812512447367,-0.015321927221580964,0.019909307469880004,-0.017767740255936144,0.006057661734088589,-0.013712787240094663,-0.004067867213237325,0.010382430987059469,0.011555211297571566,0.003971862479876744,-0.004973413527284939,-0.017113014278456,0.027749167997982254,0.010566726951920421,-0.006794793192072031,-0.0020994904012665073,-0.0037065279313032665,0.010614080808681321,-0.008405815589492048,0.0026425409067738054,0.017910999672437738,-0.013560391999646705,0.010857654590391523,-0.02229860034181089,-0.0075597077321405744,0.010063880790136849,-0.01691134080333025,-0.002309302250030946,0.002561386473722222,1
-0.009890046268391434,-0.001628222246272685,0.015381350190175318,0.043787116395515385,-0.034514069345343304,0.01698583549360261,0.07791739277867031,0.04690502748876559,-0.026107434834121784,-0.018444575540024703,0.0026194898658187405,-0.0017259873386869231,-0.012600139396773779,-0.01992578808437538,-0.01059150881994795,-0.00691781543941156,-0.004217518575276493,0.0239909185405398,0.011069993581137498,-0.00747413260754342,0.010495295863169218,-0.028930994755418243,0.003570864698127503,0.011818307490845342,0.01950843598126406,0.013495378953116696,-0.010541499427015457,-0.0017461688860403017,-0.0117228636685122,-0.00704643771251755,0.026444691071557568,0.0035326899966837064,-0.021657399074469164,0.0018001286149611994,0.007780506240920756,0.015288988579587338,-0.03407676549567682,0.01488794178220345,-0.007550107944264483,-0.018599556792294955,-0.026492922807068865,0.02581604250542763,0.015861820192055932,0.015504410602955676,0.008287567118602856,0.031536279308473775,0.02251596116290226,0.00441904105211909,0.016575390788839534,0.020354440253500285,1
0.007734294216606968,0.003047617667843269,0.00977174313019534,0.005595056166189354,0.009474586286864312,0.004310419450582237,8.766064715809531e-05,-5.4265855513341975e-05,-0.0025862079877091325,0.005818934604688435,0.011008812613861186,0.003690639351881433,0.00021211129979092845,0.009405319527603673,0.007849955342803045,0.012065791439574312,0.013656698388828048,0.018297545255033323,-0.002666772401458306,0.0037592391375535373,0.020316811975123684,0.01971869151853028,0.0028001207393222277,-0.015200388926462376,-0.0006431783054837103,0.008674081516983657,0.00874913041479001,-4.0802442680340166e-05,0.007750243885120118,0.010459186103139641,0.0011957526563127093,-0.0024970451459037026,0.005975032875482015,-0.015733797271503747,0.00045613018588897843,0.0034306208209907824,0.019297636101812028,0.027250724529927006,-0.012410787953893635,0.0006140229637439651,0.009516278600621566,0.0010354983103146914,-7.99961290194075e-05,-0.007272791566304289,0.04030784714874623,0.023311975212984115,-0.021834736377375118,-0.005551735233529544,0.010546525441302967,-0.01422155887978029,1
0.012712706635949693,0.025611819001150966,0.03329326704530724,0.00972936111574623,0.02336952744777717,0.04265479482467822,-0.01803012728380053,0.011872845007426606,0.022548918695727203,-0.007738071579386414,0.01100816704442705,-0.006484069449289633,0.015779405463693708,-0.025140770613150114,-0.014754729119194666,0.018404342061154995,0.010964128444620528,-0.015593813218786971,0.004998463472026032,0.00011703826914658019,-0.005777610246695225,-0.014360011426188583,0.006553003281744337,-0.019810770452759467,-0.005963080820152605,-0.018927955905084917,-0.006008245138396906,0.006636573184526906,-0.006451985580539022,0.03288599688997703,-0.013046746479767658,-0.00632456633102371,0.00410280975981319,-0.011401620326144788,0.029124454602022024,0.026453640788288938,0.004420889597665782,0.001533659707352242,0.008512080427220247,0.0022124453661083107,0.005540213877715175,0.0015770626454734708,-0.019724346928162325,0.022446974936802675,-0.016175363575253555,-0.00945351942223587,-0.007315476654187882,-0.008596289938418726,0.012864006109503681,0.008106953579082981,1
0.011426253720044773,0.02483036357761942,0.02955497952378653,0.011872919682582686,0.021255733703234,0.04245078289380364,-0.019091889555894446,0.011107414557171664,0.022619998417618067,-0.0058908721599615,0.012772923171750529,-0.005211718467827711,0.015541993855160124,-0.023555584042871152,-0.015446478655300716,0.018286472184461878,0.01311047807192376,-0.013839485707184138,0.005865948092705063,0.0030613215865750256,-0.00463181766150091,-0.01413846916501535,0.0051173861238606975,-0.021412090295241135,-0.008787096889617768,-0.019804632766895296,-0.004116486266302875,0.008243544666960803,-0.009845526368227768,0.03373946161188151,-0.01834723930582822,-0.007612961411537377,0.007361750287409225,-0.012974482554041355,0.03404608852167511,0.02866600069474877,0.0028053024885230544,0.003200733641806477,0.009803046015114272,-0.0037238256694757054,0.01107751014630203,-0.000557656985043043,-0.020607186358423787,0.016352763248295647,-0.012597170755307713,-0.013946812139484599,-0.0030193435415258214,-0.006086138293333814,0.015918858872042627,0.012595513340447334,0
0.006639014066369779,-0.0014858542705187077,-0.01684622840748387,-0.015064206764631742,0.013161898260140246,0.014517601858424009,0.026881178300051732,0.037135205896828304,0.07088981888968697,0.030094922669389682,-0.024404832639292523,0.026902833276397316,-0.01808358675913599,0.012349370075369681,0.008414944866364264,-0.008246876934195672,0.00045158577239840365,0.02555338795256736,-0.011870056530625539,-0.005204808277467702,-0.005982634472177062,0.009830561883146006,-0.008694993855436352,0.017346774188846226,0.022120606132557116,-0.0018557267464969314,-0.015218473068566486,0.0030566265053082603,-0.018349630687844235,0.018605179922309645,-0.028450873196518987,0.01721719434062565,-0.017435087682760034,-0.00721834188235344,-0.010179286347127564,-0.003880318048875484,0.013769863859197465,-0.0033458749723775136,-1.7620755334830074e-05,-0.003981052430542318,0.010870742513035068,0.01625894149474473,-0.018576610862568663,-0.03505558598249912,-0.013012295358386087,-0.014610969525500667,0.010277845047281067,-0.00828277198893255,0.005418880942951284,0.013934454107581514,0
